filename,noise_seed,degraded_mse,degraded_psnr,degraded_ssim,enhanced_mse,enhanced_psnr,enhanced_ssim,delta_mse,delta_psnr,delta_ssim,above_28_17
130__F_Right_index_finger.BMP,20261238,0.0016268548336087671,27.88651198000682,0.7792713862890601,0.0010063164438308817,29.972654306126994,0.8835560129874944,-0.0006205383897778854,2.086142326120175,0.1042846266984343,True
130__F_Right_little_finger.BMP,20261239,0.0017877012282169205,27.477050614790627,0.782272895248115,0.0007823093906767399,31.066214565434272,0.9385490837390423,-0.0010053918375401804,3.589163950643645,0.15627618849092728,True
130__F_Right_middle_finger.BMP,20261240,0.0017910740849588125,27.46886449872148,0.8599719889667035,0.0009344884133504692,30.29426079035444,0.9417666956892013,-0.0008565856716083433,2.825396291632959,0.08179470672249789,True
130__F_Right_ring_finger.BMP,20261241,0.0018517588829256872,27.324155633517524,0.7962622161409557,0.000745620294381864,31.274822798143358,0.9532624494313001,-0.001106138588543823,3.950667164625834,0.1570002332903444,True
130__F_Right_thumb_finger.BMP,20261242,0.0017990739603688495,27.44950982335483,0.8818066188106835,0.001026262725783437,29.8874144453437,0.9495759485638141,-0.0007728112345854125,2.4379046219888707,0.06776932975313066,True
131__M_Left_index_finger.BMP,20261243,0.0018967847840096444,27.219819429222945,0.7905833719850779,0.0008236795472440189,30.84241717832441,0.9336256241143942,-0.0010731052367656255,3.622597749101466,0.14304225212931632,True
131__M_Left_little_finger.BMP,20261244,0.0018272543931620506,27.382009852936307,0.8106649429748952,0.0009792629333017938,30.09100683936839,0.951995308258295,-0.0008479914598602568,2.7089969864320835,0.14133036528339982,True
131__M_Left_middle_finger.BMP,20261245,0.0018186870451023982,27.4024202676299,0.7887072004782557,0.0008614232859921317,30.64783392567382,0.9388684219338894,-0.0009572637591102665,3.245413658043919,0.1501612214556337,True
131__M_Left_ring_finger.BMP,20261246,0.0019219642106766892,27.16254703686381,0.8159237614453435,0.0009202525070822531,30.360929907131293,0.9401750121638774,-0.001001711703594436,3.1983828702674835,0.12425125071853393,True
131__M_Left_thumb_finger.BMP,20261247,0.0017284887290583907,27.623334480126395,0.8120553031260371,0.0010307088387132906,29.868639997006245,0.9241171679413319,-0.0006977798903451001,2.2453055168798493,0.11206186481529479,True
131__M_Right_index_finger.BMP,20261248,0.0015205590970467345,28.179966961890123,0.7198443078276515,0.0008695278591578399,30.607164989002626,0.8872598857684135,-0.0006510312378888946,2.427198027112503,0.167415577940762,True
131__M_Right_little_finger.BMP,20261249,0.0015964067666626527,27.968564400473586,0.7608146999206244,0.0008922748827929239,30.49501332070559,0.9301527138454914,-0.0007041318838697288,2.526448920232003,0.16933801392486691,True
131__M_Right_middle_finger.BMP,20261250,0.0017733924044907705,27.51195155967598,0.8323628542550803,0.0011657766504476867,29.333846474925366,0.9379622226985693,-0.0006076157540430838,1.8218949152493877,0.10559936844348905,True
131__M_Right_ring_finger.BMP,20261251,0.001792910061512686,27.464414955847335,0.8306158632205128,0.0010650271813179143,29.72639308144735,0.9534622042505742,-0.0007278828801947717,2.261978125600013,0.12284634103006131,True
131__M_Right_thumb_finger.BMP,20261252,0.0018622047570580576,27.299725682679743,0.8732492567571402,0.0011537339192413162,29.378943391261018,0.9142021811739206,-0.0007084708378167414,2.0792177085812753,0.040952924416780445,True
132__M_Left_index_finger.BMP,20261253,0.001779930570764242,27.4959693775967,0.8354547165279388,0.0010139832104334994,29.939692360051005,0.9476845171988011,-0.0007659473603307426,2.443722982454304,0.1122298006708623,True
132__M_Left_little_finger.BMP,20261254,0.001868030380204565,27.286160650181777,0.859621897994399,0.001165281910617019,29.335689953122372,0.9420550857379436,-0.0007027484695875459,2.049529302940595,0.08243318774354458,True
132__M_Left_middle_finger.BMP,20261255,0.0018672525270147186,27.287969441437244,0.888711917201221,0.0011523576406373371,29.384127142718516,0.9493319883586169,-0.0007148948863773814,2.096157701281271,0.06062007115739587,True
132__M_Left_ring_finger.BMP,20261256,0.0019129322350295989,27.183004144337488,0.86890312518996,0.0011353890303579897,29.448553060574156,0.9344113287537098,-0.0007775432046716092,2.2655489162366678,0.06550820356374976,True
132__M_Left_thumb_finger.BMP,20261257,0.0018422892734610366,27.34642176525561,0.8886366443384289,0.0011617487068957683,29.348878022477123,0.9313491458904744,-0.0006805405665652683,2.002456257221514,0.04271250155204542,True
132__M_Right_index_finger.BMP,20261258,0.0018717147558928921,27.27760335822653,0.8709473941215873,0.0011968010622043117,29.219780340273523,0.9412218473746776,-0.0006749136936885804,1.9421769820469947,0.07027445325309034,True
132__M_Right_little_finger.BMP,20261259,0.001845416184859883,27.339056748137367,0.8223577449122668,0.0011732063232256975,29.306256049698458,0.9258173178788424,-0.0006722098616341854,1.9671993015610916,0.1034595729665756,True
132__M_Right_middle_finger.BMP,20261260,0.0018694062267503653,27.282963150651398,0.8555484314528108,0.001179677563956178,29.28236680261709,0.9408136085200309,-0.0006897286627941873,1.999403651965693,0.08526517706722014,True
132__M_Right_ring_finger.BMP,20261261,0.0019018538369677688,27.208228629178063,0.8310326369662285,0.0011488567900317225,29.39734104623527,0.9138337364174127,-0.0007529970469360462,2.1891124170572063,0.08280109945118419,True
132__M_Right_thumb_finger.BMP,20261262,0.001893447605292692,27.227467079960682,0.889553372059226,0.0012969313437312846,28.870830137600652,0.9425364417552948,-0.0005965162615614074,1.64336305763997,0.05298306969606881,True
133__M_Left_index_finger.BMP,20261263,0.0019479582433377008,27.104203569452814,0.8568074424543977,0.0009578816620486279,30.186881409149432,0.9492354937772751,-0.0009900765812890728,3.0826778396966183,0.09242805132287746,True
133__M_Left_little_finger.BMP,20261264,0.0019159305315416277,27.176202417684785,0.8440481894179582,0.0009172218414146695,30.375256121486743,0.955127085000515,-0.0009987086901269582,3.199053703801958,0.11107889558255679,True
133__M_Left_middle_finger.BMP,20261265,0.0019337524627483333,27.1359912019247,0.8477537391204238,0.0009551306818807316,30.19937203770272,0.9510761751815081,-0.0009786217808676017,3.0633808357780197,0.10332243606108427,True
133__M_Left_ring_finger.BMP,20261266,0.0019439626531099904,27.113120828789054,0.853630388022542,0.0009559094379200659,30.19583250479759,0.9535426441913843,-0.0009880532151899245,3.082711676008536,0.09991225616884236,True
133__M_Left_thumb_finger.BMP,20261267,0.0019651313255229386,27.066084213474987,0.8787501956208348,0.0010290719347247886,29.875542658963617,0.9553553099027872,-0.0009360593907981501,2.80945844548863,0.07660511428195238,True
133__M_Right_index_finger.BMP,20261268,0.001549994092388068,28.09669957086581,0.7533580137879551,0.0008752493601004853,30.578681980778452,0.9012012907007932,-0.0006747447322875827,2.481982409912643,0.14784327691283816,True
133__M_Right_little_finger.BMP,20261269,0.0019975767463978073,26.99496526208319,0.8533938137560487,0.0009902170576766743,30.042695966966704,0.9464271117670536,-0.001007359688721133,3.047730704883513,0.0930332980110049,True
133__M_Right_middle_finger.BMP,20261270,0.0017773484443059499,27.50227421601176,0.8547975900802314,0.0010905311812329332,29.6236191225511,0.9004377470313311,-0.0006868172630730167,2.121344906539342,0.045640156951099686,True
133__M_Right_ring_finger.BMP,20261271,0.0017268427965367894,27.62747196714023,0.8239456582482159,0.0009531476018080141,30.208398405084694,0.9392497758264542,-0.0007736951947287752,2.5809264379444627,0.11530411757823833,True
133__M_Right_thumb_finger.BMP,20261272,0.0019337319325321684,27.136037310240503,0.9188794189521671,0.0011378442090769559,29.439171964381895,0.9463912040168047,-0.0007958877234552125,2.3031346541413917,0.027511785064637584,True
134__M_Left_index_finger.BMP,20261273,0.0018964507554302885,27.220584300097315,0.8280033328912855,0.0009119692636184178,30.400197985859027,0.943201742456913,-0.0009844814918118707,3.179613685761712,0.11519840956562755,True
134__M_Left_little_finger.BMP,20261274,0.0018672337076898694,27.288013212539465,0.724975106641531,0.000722891117299434,31.409271117194038,0.9187328848748207,-0.0011443425903904353,4.121257904654573,0.19375777823328977,True
