filename,noise_seed,degraded_mse,degraded_psnr,degraded_ssim,enhanced_mse,enhanced_psnr,enhanced_ssim,delta_mse,delta_psnr,delta_ssim,above_28_17
443__M_Right_little_finger.BMP,20261072,0.002016489110284117,26.954041189855403,0.8608398065062165,0.0011141169084446293,29.530692346305006,0.9223969315266609,-0.0009023722018394879,2.5766511564496035,0.061557125020444414,True
433__M_Right_index_finger.BMP,20261073,0.001951847029210015,27.095542220039697,0.8952995384122431,0.0012858784943287024,28.908000669760504,0.9334503022339344,-0.0006659685348813127,1.8124584497208076,0.03815076382169136,True
245__M_Left_ring_finger.BMP,20261074,0.0019794848238818526,27.03447823504923,0.8771093154835105,0.0011691148037203092,29.321428402717228,0.929850742082715,-0.0008103700201615434,2.286950167667996,0.052741426599204555,True
82__M_Left_index_finger.BMP,20261075,0.0017990915719387753,27.449467309426172,0.8352663682326377,0.0010453941585268716,29.807199309903574,0.9399456475944519,-0.0007536974134119037,2.3577320004774016,0.1046792793618142,True
324__M_Left_thumb_finger.BMP,20261076,0.0018884658051487745,27.238908746276387,0.9030230911749005,0.001199395980718668,29.210374108547747,0.9521789118145704,-0.0006890698244301065,1.9714653622713598,0.049155820639669834,True
309__M_Right_thumb_finger.BMP,20261077,0.0019506335393736824,27.098243127564995,0.9233550615308285,0.0012137936101606003,29.158551531194817,0.9580475841455459,-0.0007368399292130821,2.060308403629822,0.03469252261471745,True
326__M_Left_little_finger.BMP,20261078,0.001712070472819684,27.664783627156424,0.7869296931321025,0.0009371736214529573,30.28179943953272,0.9354902373833657,-0.0007748968513667268,2.6170158123762945,0.1485605442512632,True
242__M_Right_little_finger.BMP,20261079,0.0018142380337522507,27.41305732731748,0.8602190861999989,0.0010119654639075522,29.948343087317056,0.9533038636739254,-0.0008022725698446985,2.535285759999578,0.09308477747392652,True
592__M_Left_index_finger.BMP,20261080,0.0017849237793318234,27.48380324606331,0.8229338364258707,0.0011840696667670147,29.26622744401621,0.9185901474462748,-0.0006008541125648087,1.7824241979528992,0.09565631102040406,True
342__M_Left_middle_finger.BMP,20261081,0.001902068971663762,27.20773738991725,0.8685519807434678,0.0012124766261267432,29.16326624884067,0.9323176971282959,-0.0006895923455370189,1.9555288589234223,0.06376571638482809,True
276__M_Right_thumb_finger.BMP,20261082,0.001923383332892826,27.159341516589702,0.887353961414218,0.0013893865303135362,28.571769157962397,0.9225412298189402,-0.0005339968025792898,1.4124276413726946,0.035187268404722194,True
124__M_Left_ring_finger.BMP,20261083,0.001796790175011264,27.455026358322048,0.7872507340876163,0.0009573894367419472,30.18911368571212,0.9387143386235237,-0.0008394007382693169,2.734087327390071,0.15146360453590746,True
264__M_Left_index_finger.BMP,20261084,0.0019178925394517689,27.171757302365513,0.8097205518020392,0.0010362394014111122,29.845398983545376,0.9187757550654412,-0.0008816531380406566,2.6736416811798627,0.10905520326340201,True
213__M_Left_little_finger.BMP,20261085,0.0019031056210645591,27.20537107996431,0.843472496842444,0.0010592142448569578,29.75016187249945,0.9228574246451855,-0.0008438913762076014,2.5447907925351423,0.07938492780274153,True
126__F_Left_thumb_finger.BMP,20261086,0.001914123371526932,27.180300739538232,0.8743598023584485,0.0012348305960513505,29.08392618312351,0.9530517896916866,-0.0006792927754755815,1.9036254435852769,0.07869198733323812,True
453__F_Left_little_finger.BMP,20261087,0.0017561903761359277,27.55428407095167,0.7823732061743737,0.00100122119369639,29.994699658876506,0.9413019048132897,-0.0007549691824395377,2.4404155879248357,0.158928698638916,True
441__M_Left_ring_finger.BMP,20261088,0.0017778156103836385,27.50113284730011,0.8323654058285356,0.0011679916630753142,29.32560257132274,0.912335385664463,-0.0006098239473083242,1.8244697240226309,0.07996997983592746,True
101__M_Right_index_finger.BMP,20261089,0.001788015904686788,27.47628622404202,0.8367841202637851,0.0010244903300242135,29.894921364691736,0.9278675824368,-0.0007635255746625744,2.418635140649716,0.09108346217301488,True
318__F_Right_ring_finger.BMP,20261090,0.0018010554068965715,27.4447292652566,0.8143746346524358,0.0010854145650874935,29.644043549560216,0.937650327408433,-0.000715640841809078,2.1993142843036146,0.12327569275599726,True
185__M_Right_thumb_finger.BMP,20261091,0.0019756878801694827,27.04281664316605,0.9170052631994784,0.001305673757348249,28.84165324655951,0.940966601274848,-0.0006700141228212337,1.798836603393461,0.023961338075369598,True
266__M_Right_little_finger.BMP,20261092,0.0018497959610952758,27.328761731415238,0.8552427442580164,0.001104818344637438,29.56709123252136,0.9523642593288422,-0.0007449776164578379,2.238329501106122,0.09712151507082578,True
293__F_Left_little_finger.BMP,20261093,0.0017154567965971443,27.656202150812724,0.7606334494884014,0.0009694203126628624,30.13487884566869,0.9321775911517143,-0.0007460364839342819,2.4786766948559666,0.1715441416633129,True
149__F_Right_middle_finger.BMP,20261094,0.0018421503207535085,27.346749339599604,0.8695193895232082,0.0011684684381391415,29.32383013975333,0.9428648352473974,-0.000673681882614367,1.9770808001537254,0.07334544572418922,True
459__M_Right_ring_finger.BMP,20261095,0.001738852390674802,27.59737283228038,0.8040708643078208,0.0010396870342330514,29.83097372009603,0.9307330912526846,-0.0006991653564417505,2.2336008878156477,0.12666222694486373,True
84__M_Right_index_finger.BMP,20261096,0.001865242655495672,27.29264661395451,0.855053947794199,0.0011146502040206788,29.528614001474573,0.9381988091727496,-0.0007505924514749933,2.2359673875200627,0.0831448613785506,True
30__F_Left_ring_finger.BMP,20261097,0.0018374636623447824,27.357812407603337,0.801088300562799,0.0008826173146997882,30.542275570555894,0.9475278002951145,-0.0009548463476449943,3.1844631629525573,0.14643949973231551,True
436__M_Left_little_finger.BMP,20261098,0.0017802864881186911,27.495101043217034,0.820370752613306,0.001010043584554673,29.95659885501327,0.9556311723570824,-0.0007702429035640181,2.461497811796235,0.13526041974377634,True
210__M_Left_little_finger.BMP,20261099,0.0018630194997636316,27.297825994272014,0.8374906268982292,0.0011845094230001445,29.264614800313907,0.9189596468881369,-0.0006785100767634871,1.9667888060418939,0.08146901998990774,True
5__M_Left_thumb_finger.BMP,20261100,0.0019516484889519718,27.095984003247477,0.900250409434855,0.0012423552390086615,29.057542042544917,0.944225905999422,-0.0007092932499433104,1.96155803929744,0.04397549656456701,True
32__M_Right_index_finger.BMP,20261101,0.0017491572993794014,27.571711332424876,0.8358178643040955,0.0009657373525091234,30.15140970753905,0.9466702037055492,-0.000783419946870278,2.579698375114173,0.11085233940145367,True
