severity,filename,method,parameters_json,paired_clean_reference_available,coherence_before,contrast_before,fragmentation_before,continuity_before,ridge_coverage_before,coherence_after,contrast_after,fragmentation_after,continuity_after,ridge_coverage_after,delta_coherence,delta_contrast,delta_fragmentation,delta_continuity,delta_ridge_coverage
Altered-Easy,512__M_Right_middle_finger_CR.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.6846407651901245,0.19032777845859528,1.6037374054317888,45.78225806451613,0.4376678466796875,0.6895232200622559,0.18427163362503052,1.5812776723592663,48.0,0.434234619140625,0.004882454872131348,-0.006056144833564758,-0.02245973307252247,2.217741935483872,-0.0034332275390625
Altered-Easy,330__M_Left_index_finger_Zcut.BMP,M1 NLM,"{""h"": 0.07}",False,0.6761437654495239,0.22204887866973877,5.531326454632486,17.11142061281337,0.4303436279296875,0.7437578439712524,0.21358592808246613,4.463648050278532,19.83164983164983,0.42730712890625,0.06761407852172852,-0.008462950587272644,-1.0676784043539547,2.7202292188364616,-0.0030364990234375
Altered-Easy,330__M_Left_index_finger_Zcut.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.6761437654495239,0.22204887866973877,5.531326454632486,17.11142061281337,0.4303436279296875,0.6762790679931641,0.22219668328762054,5.531326454632486,17.198879551820728,0.4303436279296875,0.00013530254364013672,0.0001478046178817749,0.0,0.0874589390073588,0.0
Altered-Easy,330__M_Left_index_finger_Zcut.BMP,M3 TV,"{""weight"": 0.02}",False,0.6761437654495239,0.22204887866973877,5.531326454632486,17.11142061281337,0.4303436279296875,0.6905551552772522,0.2114366590976715,5.248875241019782,17.219298245614034,0.427337646484375,0.014411389827728271,-0.01061221957206726,-0.2824512136127044,0.10787763280066542,-0.0030059814453125
Altered-Easy,330__M_Left_index_finger_Zcut.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.6761437654495239,0.22204887866973877,5.531326454632486,17.11142061281337,0.4303436279296875,0.673463761806488,0.21318310499191284,5.467214579238878,17.173669467787114,0.4270172119140625,-0.0026800036430358887,-0.008865773677825928,-0.06411187539360785,0.06224885497374544,-0.003326416015625
Altered-Easy,226__M_Left_index_finger_Obl.BMP,M1 NLM,"{""h"": 0.07}",False,0.6710244417190552,0.25297313928604126,11.981865284974093,11.19047619047619,0.329833984375,0.7168092727661133,0.24772028625011444,9.28313563692625,12.928039702233251,0.3254547119140625,0.045784831047058105,-0.005252853035926819,-2.698729648047843,1.7375635117570614,-0.0043792724609375
Altered-Easy,226__M_Left_index_finger_Obl.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.6710244417190552,0.25297313928604126,11.981865284974093,11.19047619047619,0.329833984375,0.6688953638076782,0.2531498074531555,11.983528431962245,11.234927234927236,0.3297882080078125,-0.002129077911376953,0.0001766681671142578,0.0016631469881520644,0.04445104445104597,-4.57763671875e-05
Altered-Easy,226__M_Left_index_finger_Obl.BMP,M3 TV,"{""weight"": 0.02}",False,0.6710244417190552,0.25297313928604126,11.981865284974093,11.19047619047619,0.329833984375,0.680866003036499,0.24255318939685822,10.759730538922154,11.269396551724139,0.326171875,0.009841561317443848,-0.010419949889183044,-1.222134746051939,0.07892036124794899,-0.003662109375
Altered-Easy,226__M_Left_index_finger_Obl.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.6710244417190552,0.25297313928604126,11.981865284974093,11.19047619047619,0.329833984375,0.6710991263389587,0.24223971366882324,11.807532552387176,11.273684210526316,0.3269500732421875,7.468461990356445e-05,-0.010733425617218018,-0.17433273258691706,0.08320802005012595,-0.0028839111328125
Altered-Easy,512__M_Right_thumb_finger_CR.BMP,M1 NLM,"{""h"": 0.07}",False,0.736629843711853,0.22367456555366516,3.980862641978014,25.50655021834061,0.4178009033203125,0.795944094657898,0.2146518975496292,3.0690726223931373,32.02285714285714,0.41265869140625,0.05931425094604492,-0.00902266800403595,-0.9117900195848767,6.516306924516531,-0.0051422119140625
Altered-Easy,512__M_Right_thumb_finger_CR.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.736629843711853,0.22367456555366516,3.980862641978014,25.50655021834061,0.4178009033203125,0.7369124293327332,0.22383855283260345,3.9799905064446635,25.510917030567686,0.4178924560546875,0.00028258562088012695,0.00016398727893829346,-0.0008721355333505265,0.004366812227075911,9.1552734375e-05
Altered-Easy,512__M_Right_thumb_finger_CR.BMP,M3 TV,"{""weight"": 0.02}",False,0.736629843711853,0.22367456555366516,3.980862641978014,25.50655021834061,0.4178009033203125,0.748265266418457,0.21369041502475739,3.937587399720321,24.69736842105263,0.414642333984375,0.011635422706604004,-0.009984150528907776,-0.04327524225769297,-0.8091817972879802,-0.0031585693359375
Altered-Easy,512__M_Right_thumb_finger_CR.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.736629843711853,0.22367456555366516,3.980862641978014,25.50655021834061,0.4178009033203125,0.7444607019424438,0.21854713559150696,3.92674960549011,25.621145374449338,0.4157867431640625,0.00783085823059082,-0.005127429962158203,-0.05411303648790389,0.11459515610872728,-0.00201416015625
Altered-Easy,147__M_Right_ring_finger_Zcut.BMP,M1 NLM,"{""h"": 0.07}",False,0.644556999206543,0.18604126572608948,2.6786360674726706,34.797872340425535,0.421539306640625,0.71564781665802,0.17819708585739136,1.2654566490707932,50.98347107438016,0.422027587890625,0.07109081745147705,-0.00784417986869812,-1.4131794184018773,16.185598733954627,0.00048828125
Altered-Easy,147__M_Right_ring_finger_Zcut.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.644556999206543,0.18604126572608948,2.6786360674726706,34.797872340425535,0.421539306640625,0.6463887691497803,0.18620581924915314,2.7151286971002424,34.57142857142857,0.4214935302734375,0.0018317699432373047,0.00016455352306365967,0.036492629627571826,-0.2264437689969654,-4.57763671875e-05
Altered-Easy,147__M_Right_ring_finger_Zcut.BMP,M3 TV,"{""weight"": 0.02}",False,0.644556999206543,0.18604126572608948,2.6786360674726706,34.797872340425535,0.421539306640625,0.661713719367981,0.17732088267803192,2.0670897552130554,37.36094674556213,0.4207611083984375,0.01715672016143799,-0.008720383048057556,-0.6115463122596152,2.5630744051365966,-0.0007781982421875
Altered-Easy,147__M_Right_ring_finger_Zcut.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.644556999206543,0.18604126572608948,2.6786360674726706,34.797872340425535,0.421539306640625,0.6474581956863403,0.18094250559806824,2.624002332446518,33.08717948717949,0.4186859130859375,0.0029011964797973633,-0.00509876012802124,-0.05463373502615276,-1.7106928532460444,-0.0028533935546875
Altered-Easy,229__M_Right_index_finger_Obl.BMP,M1 NLM,"{""h"": 0.07}",False,0.5719209313392639,0.13563695549964905,1.0098899568184985,51.097345132743364,0.43817138671875,0.6579836010932922,0.12622356414794922,0.7006726457399103,57.26136363636363,0.4409429357061204,0.08606266975402832,-0.009413391351699829,-0.3092173110785882,6.1640185036202695,0.00277154898737042
