filename,subject_id,candidate,member,parameters_json,baseline_psnr,baseline_ssim,baseline_mse,psnr,ssim,mse,delta_psnr,delta_ssim,delta_mse,mean_absolute_change
339__M_Left_index_finger.BMP,339,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.168168273784936,0.9018743955249489,0.001919478149316312,27.168926008922973,0.9018832477397323,0.001919143277650809,0.000757735138037674,8.852214783416912e-06,-3.348716655030698e-07,8.134167728712782e-05
503__M_Right_thumb_finger.BMP,503,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.817514338954645,0.7458579296948016,0.0016529075602801694,27.81794016325088,0.7458708869124353,0.0016527455011882354,0.00042582429623649887,1.2957217633724483e-05,-1.6205909193398559e-07,4.9065405619330704e-05
458__M_Right_little_finger.BMP,458,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.97211041790188,0.7539071512601971,0.0015951038314370991,27.973087036122763,0.7539331530504823,0.0015947451733402767,0.0009766182208821306,2.6001790285112847e-05,-3.586580968224784e-07,4.5518849219661206e-05
501__M_Left_index_finger.BMP,501,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.43685245746518,0.8191895882745981,0.0018043249488174829,27.436763841006137,0.8191906297461986,0.0018043617658911233,-8.861645904190141e-05,1.0414716005158198e-06,3.681707364043378e-08,5.9799636801471934e-05
424__M_Right_ring_finger.BMP,424,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.345673241984777,0.8621827862345576,0.0018426068264797268,27.346085376456067,0.8621915703282952,0.0018424319760521127,0.00041213447128995995,8.784093737612686e-06,-1.7485042761410108e-07,6.603098881896585e-05
64__M_Left_middle_finger.BMP,64,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.366287206965186,0.8809769827733636,0.0018338815417542622,27.36810936324968,0.8810123272770047,0.001833112266988612,0.001822156284493559,3.534450364117703e-05,-7.692747656501929e-07,8.955036173574626e-05
443__M_Left_thumb_finger.BMP,443,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",26.800304933742755,0.8761664312357903,0.00208914943902406,26.80043639924974,0.8761639473394156,0.0020890861992306346,0.0001314655069855064,-2.483896374694261e-06,-6.323979342536673e-08,8.706919470569119e-05
113__M_Right_thumb_finger.BMP,113,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.207380810346603,0.8842864897474051,0.0019022251483617964,27.20871261597621,0.8843125320901275,0.0019016419022323074,0.001331805629607885,2.6042342722409906e-05,-5.832461294889325e-07,0.00010550046135904267
71__M_Left_little_finger.BMP,71,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.71066654139068,0.7914544510637522,0.0016940777788120003,27.711775541644105,0.7914678031641841,0.0016936452398525646,0.0011090002534253074,1.3352100431851532e-05,-4.325389594357545e-07,7.80559130362235e-05
233__M_Right_ring_finger.BMP,233,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.32663857679203,0.8532075932916999,0.0018507005001051732,27.327157878338678,0.8532227992758155,0.0018504792184138264,0.0005193015466495865,1.5205984115529425e-05,-2.212816913467995e-07,8.354618330486119e-05
439__M_Left_index_finger.BMP,439,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.243095184838253,0.8546553031085133,0.0018866462709150498,27.24362938166007,0.8546662048122883,0.0018864142213490364,0.0005341968218175452,1.0901703774934823e-05,-2.3204956601336965e-07,8.174490358214825e-05
344__M_Right_little_finger.BMP,344,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.731778392957537,0.7995503482174575,0.0016858625399856957,27.732783956107596,0.7995745056015551,0.0016854722414499275,0.0010055631500591744,2.415738409755619e-05,-3.902985357682239e-07,6.901710003148764e-05
196__M_Left_little_finger.BMP,196,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.35312935031732,0.80335026320225,0.0018394460933991352,27.35329788980604,0.8033548361885547,0.001839374710201431,0.00016853948871897728,4.572986304740567e-06,-7.138319770417893e-08,5.878484807908535e-05
439__M_Right_index_finger.BMP,439,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.190461892047534,0.860179078065604,0.0019096501477369801,27.19120042628768,0.8601927022687197,0.0019093254320960125,0.000738534240145583,1.36242031156808e-05,-3.2471564096760684e-07,9.472217061556876e-05
596__M_Left_middle_finger.BMP,596,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",26.99262791235228,0.912509316891849,0.0019986521208996,26.993355045981964,0.9125168885718286,0.0019983175171739047,0.0007271336296845732,7.571679979556656e-06,-3.3460372569514216e-07,0.00010940875654341653
82__M_Left_index_finger.BMP,82,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.407533077197563,0.8338205388668776,0.0018165472230260648,27.40791053061116,0.8338309901106358,0.0018163893503881062,0.00037745341359851636,1.0451243758202722e-05,-1.5787263795861636e-07,6.86911735101603e-05
353__M_Left_index_finger.BMP,353,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.210708483175573,0.7456378089148998,0.0019007681741822528,27.210583878696617,0.7456491617592871,0.0019008227103634687,-0.00012460447895534799,1.1352844387246819e-05,5.453618121594589e-08,4.074046955793165e-05
29__F_Right_index_finger.BMP,29,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.13446795737326,0.8550214416386783,0.001934430826082868,27.13441444271865,0.8550229016596973,0.001934454662682143,-5.351465460989857e-05,1.4600210189730234e-06,2.383659927513576e-08,6.830808706581593e-05
393__M_Left_little_finger.BMP,393,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.318831886242837,0.8610343153392672,0.0018540302314057613,27.319646769434133,0.8610453182695508,0.0018536823853236009,0.0008148831912961896,1.100293028355459e-05,-3.478460821604301e-07,9.248337300959975e-05
11__M_Right_little_finger.BMP,11,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.152824278914682,0.8622665558641552,0.0019262718237624946,27.15334995020532,0.8622727997018695,0.00192603868137673,0.0005256712906387406,6.243837714303702e-06,-2.3314238576472787e-07,9.049613436218351e-05
265__M_Left_middle_finger.BMP,265,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.421710121866024,0.8523282516956031,0.0018106269814393515,27.42279284830819,0.8523410380035341,0.0018101756357650936,0.0010827264421671146,1.2786307931000884e-05,-4.5134567425793477e-07,8.44952228362672e-05
135__F_Left_thumb_finger.BMP,135,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.40938655376724,0.8404738877059519,0.0018157721246788688,27.41055684552661,0.8404794913069904,0.0018152828951446627,0.00117029175936878,5.603601038517425e-06,-4.892295342060968e-07,0.00015475571854040027
339__M_Right_index_finger.BMP,339,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.13878511628046,0.8817343702910244,0.0019325088362432837,27.13998684934372,0.8817584961002767,0.0019319741671234318,0.0012017330632616563,2.4125809252262265e-05,-5.34669119851925e-07,0.00016986552509479225
160__M_Left_middle_finger.BMP,160,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.146254995156678,0.8256858516879678,0.0019291877718492464,27.146329347151713,0.8257099131294489,0.0019291547440909453,7.435199503547096e-05,2.406144148103806e-05,-3.302775830106054e-08,0.00012910360237583518
500__M_Left_ring_finger.BMP,500,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.295580705283417,0.8248268218860626,0.0018639829240834243,27.295308515767992,0.8248464091330171,0.001864099750920826,-0.00027218951542451464,1.958724695449998e-05,1.1682683740180631e-07,0.00013134554319549352
393__M_Right_ring_finger.BMP,393,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.53648716712822,0.8377262864155174,0.0017634018143036256,27.538421580510217,0.8377572861245871,0.0017626165433333918,0.0019344133819956255,3.099970906972338e-05,-7.852709702337729e-07,0.00016011529078241438
151__M_Right_middle_finger.BMP,151,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.413045160037356,0.8508284536483288,0.0018142431165645374,27.418585864451007,0.8508812646767497,0.001811929991317092,0.005540704413650843,5.281102842091823e-05,-2.3131252474453256e-06,0.00024168496020138264
265__M_Left_thumb_finger.BMP,265,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.243867806531142,0.8530412479772568,0.0018863106612669986,27.244461389443618,0.8530554060766101,0.0018860528626283748,0.0005935829124759096,1.4158099353345222e-05,-2.5779863862380147e-07,0.00015163460921030492
458__M_Right_ring_finger.BMP,458,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",28.07503863890942,0.7279435409357548,0.0015577441756170914,28.07601522115292,0.7279676345071197,0.0015573939307170696,0.0009765822435028326,2.4093571364902644e-05,-3.5024490002179276e-07,8.400486694881693e-05
384__F_Left_index_finger.BMP,384,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.585880267422205,0.7939810056756735,0.0017434599413858843,27.586165827808454,0.7939945235670804,0.0017433453079407342,0.0002855603862492728,1.3517891406911176e-05,-1.1463344515012623e-07,0.00010736718832049519
578__M_Right_middle_finger.BMP,578,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.115185164320064,0.891818957228303,0.0019430388473181024,27.117676905709587,0.8918540629605651,0.0019419243589057988,0.0024917413895231277,3.510573226217506e-05,-1.1144884123036325e-06,0.0001910724095068872
470__F_Left_middle_finger.BMP,470,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",28.16470653625059,0.7449561038237215,0.001525911501017648,28.16570774228928,0.7449835851401091,0.001525559763709105,0.0010012060386870303,2.748131638763418e-05,-3.517373085429928e-07,0.00010553699394222349
64__M_Right_little_finger.BMP,64,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.444163471016246,0.8477464560411573,0.0018012900617678633,27.446524456392982,0.847796878329873,0.0018003110800200509,0.0023609853767361244,5.042228871576793e-05,-9.789817478123887e-07,0.00016952701844274998
184__M_Right_little_finger.BMP,184,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.192112369058048,0.8865373025163412,0.0019089245491009349,27.193269304258628,0.8865670624364614,0.0019084160904494437,0.0011569352005800226,2.975992012022033e-05,-5.084586514911109e-07,0.00016881930059753358
424__M_Right_little_finger.BMP,424,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.337320892699953,0.8497580680266619,0.0018461539368058535,27.338334868146084,0.8497781285009384,0.0018457229536071257,0.0010139754461313544,2.0060474276495377e-05,-4.3098319872777666e-07,0.00013675940863322467
196__M_Right_ring_finger.BMP,196,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.057676189333762,0.8875853133841157,0.0019689395425137503,27.05857030541761,0.8876121526709795,0.0019685342232248866,0.0008941160838489282,2.6839286863755696e-05,-4.053192888637744e-07,0.00016445352230221033
506__M_Right_thumb_finger.BMP,506,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.373150894179908,0.8726340962157846,0.0018309855233806663,27.37399265294478,0.8726566875164509,0.0018306306722778928,0.0008417587648708036,2.2591300666285896e-05,-3.548511027734805e-07,0.00015106458158697933
470__F_Right_index_finger.BMP,470,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",28.214565289387025,0.7059878581789732,0.0015084935968839085,28.215678690389424,0.7060222701155543,0.0015081069138665024,0.0011134010023994279,3.441193658104691e-05,-3.8668301740609444e-07,8.486212755087763e-05
344__M_Right_thumb_finger.BMP,344,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.33616603778286,0.8854889540035129,0.0018466449224242521,27.338782600426484,0.8855349162633419,0.0018455326801440893,0.0026165626436238654,4.596225982900215e-05,-1.1122422801628905e-06,0.00018822451238520443
249__M_Left_ring_finger.BMP,249,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.286670865582614,0.700930704194814,0.0018678109342006519,27.286983821446317,0.700966539614737,0.0018676763431920791,0.00031295586370205797,3.583541992302486e-05,-1.3459100857275176e-07,6.944653432583436e-05
380__M_Right_ring_finger.BMP,380,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.430048920692375,0.7953303607811034,0.0018071537693830535,27.430372535450278,0.7953405453996957,0.001807019114243402,0.00032361475790310124,1.0184618592257166e-05,-1.3465513965145448e-07,8.748394611757249e-05
62__M_Right_index_finger.BMP,62,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=8, strength=0.08, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 8, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.08}",27.219071292957725,0.8454904471601248,0.0018971115612948335,27.219863069843232,0.845508860773623,0.0018967657240279772,0.0007917768855065788,1.8413613498191594e-05,-3.4583726685622623e-07,0.00012769218301400542
