Combination ID,Image,Quality band,Severity,Stage order,Stage,MSE,PSNR (dB),SSIM,Ridge coherence,Runtime (s),Delta PSNR vs previous stage (dB),Delta SSIM vs previous stage,Delta coherence vs previous stage
R2->G1->fusion,158__M_Right_middle_finger.BMP,Higher quality,0.35,4,Team Fusion,0.01417103792574298,18.485983396668125,0.7180164580075964,0.613274097442627,0.990325499966275,3.99175555581977,0.11844422524571807,-0.015631914138793945
R2->G1->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,0,Degraded,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,,,
R2->G1->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,0.0,0.0,0.0
R2->G1->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02739356354738818,15.623514679906865,0.5500091301857091,0.5191538333892822,0.017610699986107647,0.2086576881496125,0.02652254277986854,0.020366132259368896
R2->G1->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,3,M2 Ordinary Gabor filter,0.041622831824259826,13.806683757387042,0.46407119769138283,0.5379507541656494,0.9801572000142187,-1.8168309225198236,-0.08593793249432624,0.018796920776367188
R2->G1->fusion,148__M_Right_ring_finger.BMP,Higher quality,0.55,4,Team Fusion,0.028228814875089978,15.493073543721303,0.5414752633938119,0.5196107029914856,0.9977679000003263,1.6863897863342618,0.07740406570242908,-0.01834005117416382
R2->G1->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,0,Degraded,0.03650229166639555,14.376798690551027,0.2948518343508618,0.2769134044647217,0.0,,,
R2->G1->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.03650229166639555,14.376798690551027,0.2948518343508618,0.2769134044647217,0.0,0.0,0.0,0.0
R2->G1->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,2,M1 Richardson-Lucy deconvolution,0.03556070886244854,14.490295904470027,0.31464454222129995,0.29416269063949585,0.017669899971224368,0.11349721391900047,0.01979270787043813,0.01724928617477417
R2->G1->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,3,M2 Ordinary Gabor filter,0.04761954835411801,13.222147279618927,0.2875806762059182,0.32716137170791626,0.9747929999721237,-1.2681486248511007,-0.027063866015381743,0.03299868106842041
R2->G1->fusion,112__M_Left_middle_finger.BMP,Medium quality,0.75,4,Team Fusion,0.03597879038963739,14.439534417669101,0.31284771953917623,0.29454925656318665,0.992462899943348,1.2173871380501744,0.02526704333325802,-0.032612115144729614
R2->G1->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,0,Degraded,0.009071834659731591,20.423048736871216,0.7047279850341517,0.544333815574646,0.0,,,
R2->G1->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.009071834659731591,20.423048736871216,0.7047279850341517,0.544333815574646,0.0,0.0,0.0,0.0
R2->G1->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,2,M1 Richardson-Lucy deconvolution,0.00866167790051251,20.623979702980442,0.7215246532875691,0.5471545457839966,0.017125500016845763,0.200930966109226,0.016796668253417413,0.002820730209350586
R2->G1->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,3,M2 Ordinary Gabor filter,0.02272474051027215,16.435010672083198,0.6173199695083145,0.5781340599060059,0.9791818999801762,-4.188969030897244,-0.10420468377925463,0.030979514122009277
R2->G1->fusion,412__M_Left_middle_finger.BMP,Medium quality,0.35,4,Team Fusion,0.009424379426925054,20.257472374442088,0.714136658038391,0.5470830798149109,0.996307399997022,3.82246170235889,0.09681668853007652,-0.03105098009109497
R2->G1->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,0,Degraded,0.028699726523408173,15.42122241591465,0.5122240778470925,0.4813656508922577,0.0,,,
R2->G1->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,1,Common Preprocessing P0,0.028699726523408173,15.42122241591465,0.5122240778470925,0.4813656508922577,0.0,0.0,0.0,0.0
R2->G1->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,2,M1 Richardson-Lucy deconvolution,0.027367337637756325,15.62767449775511,0.5379800668021901,0.5019329786300659,0.017283199995290488,0.20645208184046027,0.025755988955097675,0.020567327737808228
R2->G1->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,3,M2 Ordinary Gabor filter,0.059117760687686455,12.28282024873714,0.4190297295599235,0.5177229046821594,0.9802571999607608,-3.3448542490179705,-0.11895033724226661,0.015789926052093506
R2->G1->fusion,480__M_Right_thumb_finger.BMP,Medium quality,0.55,4,Team Fusion,0.02900497574280574,15.375274934016943,0.5264480505040414,0.5014271140098572,0.9975403999560513,3.0924546852798027,0.1074183209441179,-0.016295790672302246
R2->G1->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,0,Degraded,0.044556419395196015,13.510897168331795,0.3285024152864841,0.3337242603302002,0.0,,,
R2->G1->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.044556419395196015,13.510897168331795,0.3285024152864841,0.3337242603302002,0.0,0.0,0.0,0.0
R2->G1->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,2,M1 Richardson-Lucy deconvolution,0.04333912151884102,13.631198960477297,0.3528659912750574,0.36275720596313477,0.01683979999506846,0.12030179214550252,0.024363575988573305,0.02903294563293457
R2->G1->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,3,M2 Ordinary Gabor filter,0.05464811546471064,12.624248100617429,0.32130705189333286,0.39305245876312256,0.9802958999644034,-1.0069508598598684,-0.03155893938172455,0.030295252799987793
R2->G1->fusion,514__F_Left_middle_finger.BMP,Medium quality,0.75,4,Team Fusion,0.043838033032720644,13.581489404315278,0.349741323400271,0.3638145327568054,0.9971356999594718,0.9572413036978489,0.028434271506938114,-0.02923792600631714
R2->G1->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,0,Degraded,0.013251318050460982,18.777409222122316,0.6898256189738503,0.6012032628059387,0.0,,,
R2->G1->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013251318050460982,18.777409222122316,0.6898256189738503,0.6012032628059387,0.0,0.0,0.0,0.0
R2->G1->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,2,M1 Richardson-Lucy deconvolution,0.01258124236920204,19.00276471176268,0.7037860469682035,0.6031713485717773,0.01681050000479445,0.22535548964036423,0.013960427994353153,0.001968085765838623
R2->G1->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,3,M2 Ordinary Gabor filter,0.0357189966674811,14.471007487727498,0.5813123624032317,0.6212936043739319,1.0070297999773175,-4.531757224035182,-0.12247368456497176,0.01812225580215454
R2->G1->fusion,457__M_Right_index_finger.BMP,Medium quality,0.35,4,Team Fusion,0.013993813639299423,18.540639140427736,0.6902033552029172,0.60179203748703,1.023840299982112,4.069631652700238,0.1088909927996855,-0.019501566886901855
R2->G1->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,0,Degraded,0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,,,
R2->G1->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,1,Common Preprocessing P0,0.02774234539963244,15.568568254884044,0.5394321414318124,0.5299065709114075,0.0,0.0,0.0,0.0
R2->G1->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02650432484462964,15.76683254255376,0.5612146271176888,0.5472651720046997,0.018104599963407964,0.1982642876697156,0.021782485685876374,0.017358601093292236
R2->G1->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,3,M2 Ordinary Gabor filter,0.058392174516241645,12.336453513830673,0.4424118909547129,0.5633946061134338,0.9783483000355773,-3.4303790287230864,-0.11880273616297587,0.01612943410873413
R2->G1->fusion,195__M_Right_index_finger.BMP,Medium quality,0.55,4,Team Fusion,0.028397820634653737,15.467149882156956,0.5485693459257062,0.5464720726013184,0.9964528999989852,3.1306963683262836,0.10615745497099327,-0.01692253351211548
R2->G1->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,0,Degraded,0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,,,
R2->G1->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,1,Common Preprocessing P0,0.05116287396425381,12.910450679510072,0.32278156574308914,0.3605555295944214,0.0,0.0,0.0,0.0
R2->G1->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,2,M1 Richardson-Lucy deconvolution,0.04968017257659693,13.038169041975475,0.34734587748520274,0.3941701650619507,0.0162887999904342,0.12771836246540325,0.024564311742113598,0.0336146354675293
R2->G1->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,3,M2 Ordinary Gabor filter,0.06001991676451884,12.217046111893273,0.3134875628449647,0.4185579717159271,0.9776582000195049,-0.8211229300822023,-0.03385831464023803,0.02438780665397644
R2->G1->fusion,183__M_Left_ring_finger.BMP,Medium quality,0.75,4,Team Fusion,0.05013327397878095,12.99873932640299,0.3438839221873973,0.3956352472305298,0.9939470000099391,0.7816932145097173,0.030396359342432566,-0.02292272448539734
R2->G1->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,0,Degraded,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,,,
R2->G1->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,1,Common Preprocessing P0,0.013553076706866908,18.679621036724463,0.7133231194557166,0.6164482831954956,0.0,0.0,0.0,0.0
R2->G1->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,2,M1 Richardson-Lucy deconvolution,0.012794383151302784,18.92980647677787,0.7275232401037095,0.618442177772522,0.017147200007457286,0.25018544005340715,0.01420012064799292,0.001993894577026367
R2->G1->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,3,M2 Ordinary Gabor filter,0.034490812191811826,14.622965787184594,0.6033718418185715,0.6316731572151184,0.9801903999759816,-4.306840689593276,-0.12415139828513799,0.013230979442596436
R2->G1->fusion,494__F_Left_thumb_finger.BMP,Medium quality,0.35,4,Team Fusion,0.014238508215837432,18.465355098261305,0.7146786956370892,0.6172266006469727,0.9973375999834388,3.8423893110767118,0.11130685381851768,-0.014446556568145752
R2->G1->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,0,Degraded,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,,,
R2->G1->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.02976756429694738,15.26256699638508,0.3952516253058921,0.37059158086776733,0.0,0.0,0.0,0.0
R2->G1->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02898936140877339,15.377613513818268,0.41815410422433563,0.38634440302848816,0.01712010003393516,0.11504651743318739,0.022902478918443547,0.015752822160720825
R2->G1->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,3,M2 Ordinary Gabor filter,0.05325943845175089,12.736034169168217,0.3929562091860496,0.4138335883617401,1.0275817000074312,-2.641579344650051,-0.02519789503828601,0.027489185333251953
R2->G1->fusion,159__M_Right_thumb_finger.BMP,Lower quality,0.55,4,Team Fusion,0.030254358481075272,15.192120514931746,0.41387965889263084,0.386196494102478,1.0447018000413664,2.456086345763529,0.02092344970658122,-0.027637094259262085
R2->G1->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,,,
R2->G1->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044177192527388644,13.54801887120194,0.31363286437437116,0.28244054317474365,0.0,0.0,0.0,0.0
R2->G1->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.04325809539373011,13.63932605983437,0.33535813296680883,0.29979971051216125,0.016950800025369972,0.09130718863243104,0.021725268592437674,0.017359167337417603
R2->G1->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,3,M2 Ordinary Gabor filter,0.05109973198116212,12.915813777401912,0.31649040965397063,0.3453092575073242,0.9924365999759175,-0.7235122824324591,-0.018867723312838203,0.045509546995162964
R2->G1->fusion,493__M_Left_little_finger.BMP,Lower quality,0.75,4,Team Fusion,0.043629150955375215,13.602232385140576,0.3342869691854336,0.30047014355659485,1.0093874000012875,0.6864186077386645,0.017796559531462974,-0.04483911395072937
R2->G1->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,0,Degraded,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,,,
R2->G1->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.013593711746510157,18.666619434933,0.622298704735867,0.4842648506164551,0.0,0.0,0.0,0.0
R2->G1->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,2,M1 Richardson-Lucy deconvolution,0.013155995882075671,18.80876271126757,0.6373447209006634,0.48778191208839417,0.017266300041228533,0.14214327633456847,0.015046016164796394,0.003517061471939087
R2->G1->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,3,M2 Ordinary Gabor filter,0.022303317207319737,16.51630538848956,0.6004791078669798,0.5237081050872803,0.9815778999472968,-2.2924573227780094,-0.03686561303368363,0.03592619299888611
R2->G1->fusion,543__M_Right_middle_finger.BMP,Lower quality,0.35,4,Team Fusion,0.013805877645469871,18.599359798636,0.6340219521882242,0.48773252964019775,0.9988441999885254,2.083054410146442,0.033542844321244436,-0.03597557544708252
R2->G1->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,0,Degraded,0.030785269586528136,15.116570389401645,0.45705769311734173,0.48607102036476135,0.0,,,
R2->G1->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.030785269586528136,15.116570389401645,0.45705769311734173,0.48607102036476135,0.0,0.0,0.0,0.0
R2->G1->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.029512069547233347,15.300003343350587,0.4827835388462897,0.5026792883872986,0.01701940002385527,0.18343295394894277,0.025725845728947982,0.01660826802253723
R2->G1->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,3,M2 Ordinary Gabor filter,0.04125039087455852,13.845719318689746,0.45977990166719385,0.5182717442512512,1.1423428000416607,-1.4542840246608417,-0.02300363717909587,0.015592455863952637
R2->G1->fusion,471__M_Left_little_finger.BMP,Lower quality,0.55,4,Team Fusion,0.030339494580149236,15.179916583179283,0.4778142765425148,0.5029081702232361,1.159362200065516,1.3341972644895375,0.018034374875320947,-0.015363574028015137
R2->G1->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,0,Degraded,0.044848563318974695,13.482514646072946,0.29702657738757515,0.3059859275817871,0.0,,,
R2->G1->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.044848563318974695,13.482514646072946,0.29702657738757515,0.3059859275817871,0.0,0.0,0.0,0.0
R2->G1->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.043635444252845816,13.601605981187708,0.3185136040356258,0.3266632556915283,0.018219599965959787,0.11909133511476178,0.021487026648050633,0.02067732810974121
R2->G1->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,3,M2 Ordinary Gabor filter,0.05658489331312522,12.472994986075957,0.3088723148588386,0.3559412658214569,1.0046716000069864,-1.1286109951117513,-0.009641289176787193,0.02927801012992859
R2->G1->fusion,516__M_Right_little_finger.BMP,Lower quality,0.75,4,Team Fusion,0.0441872968346413,13.547025656634846,0.31678075751628054,0.32742542028427124,1.0228911999729462,1.074030670558889,0.00790844265744195,-0.02851584553718567
R2->G1->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,0,Degraded,0.011603674548016493,19.354044604952506,0.6664696059230519,0.5289819240570068,0.0,,,
R2->G1->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,1,Common Preprocessing P0,0.011603674548016493,19.354044604952506,0.6664696059230519,0.5289819240570068,0.0,0.0,0.0,0.0
R2->G1->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,2,M1 Richardson-Lucy deconvolution,0.011174097990840293,19.5178752442971,0.6828158074367083,0.533545196056366,0.016898499976377934,0.16383063934459585,0.0163462015136564,0.004563271999359131
R2->G1->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,3,M2 Ordinary Gabor filter,0.02280158983994753,16.420348707782892,0.6067199504782276,0.5752333402633667,0.9830292999977246,-3.0975265365142093,-0.07609585695848076,0.04168814420700073
R2->G1->fusion,455__M_Left_little_finger.BMP,Lower quality,0.35,4,Team Fusion,0.011976992715224816,19.21652214595818,0.6771764228846251,0.5345016121864319,0.9999277999741025,2.7961734381752876,0.07045647240639752,-0.040731728076934814
R2->G1->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,0,Degraded,0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,,,
R2->G1->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,1,Common Preprocessing P0,0.03090636792412731,15.09952029656597,0.44553192054988794,0.43197768926620483,0.0,0.0,0.0,0.0
R2->G1->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02985280092830317,15.250149150994684,0.47162849789285044,0.45087453722953796,0.01775840000482276,0.15062885442871377,0.0260965773429625,0.01889684796333313
R2->G1->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,3,M2 Ordinary Gabor filter,0.03834534334328572,14.162873692145526,0.44173993732360706,0.47899776697158813,1.0369499999796972,-1.0872754588491578,-0.029888560569243383,0.02812322974205017
R2->G1->fusion,466__F_Left_little_finger.BMP,Lower quality,0.55,4,Team Fusion,0.03031645527327039,15.183215795985195,0.4678780897726647,0.4512365460395813,1.05470839998452,1.0203421038396687,0.02613815244905765,-0.027761220932006836
R2->G1->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,0,Degraded,0.052331200866164815,12.812392992071155,0.3671201100462844,0.36429160833358765,0.0,,,
R2->G1->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,1,Common Preprocessing P0,0.052331200866164815,12.812392992071155,0.3671201100462844,0.36429160833358765,0.0,0.0,0.0,0.0
R2->G1->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,2,M1 Richardson-Lucy deconvolution,0.05087194987373819,12.935216159527656,0.3915735828908917,0.39077362418174744,0.02646890003234148,0.12282316745650057,0.024453472844607305,0.02648201584815979
R2->G1->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,3,M2 Ordinary Gabor filter,0.05681216888731366,12.455586305817086,0.36270505951525145,0.41356703639030457,1.1433561999583617,-0.4796298537105699,-0.028868523375640276,0.02279341220855713
R2->G1->fusion,371__M_Right_index_finger.BMP,Lower quality,0.75,4,Team Fusion,0.05105742328668759,12.919411065041569,0.38817494078122305,0.3910740315914154,1.1698250999907032,0.4638247592244831,0.025469881265971606,-0.02249300479888916
R2->G2,75__F_Left_middle_finger.BMP,Higher quality,0.35,0,Degraded,0.015114983280240843,18.205923288899456,0.7435694100628281,0.7118552923202515,0.0,,,
R2->G2,75__F_Left_middle_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.015114983280240843,18.205923288899456,0.7435694100628281,0.7118552923202515,0.0,0.0,0.0,0.0
R2->G2,75__F_Left_middle_finger.BMP,Higher quality,0.35,2,M1 Richardson-Lucy deconvolution,0.014164651105405105,18.48794118274742,0.7602702943897159,0.7157467603683472,0.0173571000341326,0.2820178938479643,0.016700884326887877,0.003891468048095703
R2->G2,75__F_Left_middle_finger.BMP,Higher quality,0.35,3,M2 Literature-inspired Modified Gabor,0.01636157291642349,17.861749478476483,0.7498015864052561,0.7266042828559875,2.0588248999556527,-0.6261917042709371,-0.010468707984459868,0.01085752248764038
R2->G2,75__F_Left_middle_finger.BMP,Higher quality,0.35,4,Team Final Output,0.01636157291642349,17.861749478476483,0.7498015864052561,0.7266042828559875,2.0761819999897853,0.0,0.0,0.0
R2->G2,422__M_Left_index_finger.BMP,Higher quality,0.55,0,Degraded,0.029822220553575703,15.254600222425044,0.5762982588451102,0.5745490789413452,0.0,,,
R2->G2,422__M_Left_index_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.029822220553575703,15.254600222425044,0.5762982588451102,0.5745490789413452,0.0,0.0,0.0,0.0
R2->G2,422__M_Left_index_finger.BMP,Higher quality,0.55,2,M1 Richardson-Lucy deconvolution,0.028313411405804473,15.480078005233256,0.6013644606977318,0.5930792689323425,0.016688500007148832,0.22547778280821262,0.02506620185262154,0.018530189990997314
R2->G2,422__M_Left_index_finger.BMP,Higher quality,0.55,3,M2 Literature-inspired Modified Gabor,0.02840584221866966,15.465923295869242,0.6098440505976891,0.6117043495178223,2.1506486000143923,-0.014154709364014195,0.00847958989995734,0.018625080585479736
R2->G2,422__M_Left_index_finger.BMP,Higher quality,0.55,4,Team Final Output,0.02840584221866966,15.465923295869242,0.6098440505976891,0.6117043495178223,2.167337100021541,0.0,0.0,0.0
R2->G2,184__M_Right_index_finger.BMP,Higher quality,0.75,0,Degraded,0.054350025105621494,12.648002509662726,0.3909409718803697,0.42632046341896057,0.0,,,
R2->G2,184__M_Right_index_finger.BMP,Higher quality,0.75,1,Common Preprocessing P0,0.054350025105621494,12.648002509662726,0.3909409718803697,0.42632046341896057,0.0,0.0,0.0,0.0
R2->G2,184__M_Right_index_finger.BMP,Higher quality,0.75,2,M1 Richardson-Lucy deconvolution,0.052458139344599024,12.801871176096395,0.41703765274066523,0.46251681447029114,0.02399129996774718,0.15386866643366837,0.02609668086029554,0.036196351051330566
R2->G2,184__M_Right_index_finger.BMP,Higher quality,0.75,3,M2 Literature-inspired Modified Gabor,0.05109526121609051,12.916193762475736,0.4306995003641952,0.4824230968952179,2.4726657000137493,0.11432258637934112,0.013661847623529955,0.019906282424926758
R2->G2,184__M_Right_index_finger.BMP,Higher quality,0.75,4,Team Final Output,0.05109526121609051,12.916193762475736,0.4306995003641952,0.4824230968952179,2.4966569999814965,0.0,0.0,0.0
R2->G2,445__M_Left_ring_finger.BMP,Higher quality,0.35,0,Degraded,0.014399337938248978,18.416574757085808,0.7061618986973255,0.6278500556945801,0.0,,,
R2->G2,445__M_Left_ring_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.014399337938248978,18.416574757085808,0.7061618986973255,0.6278500556945801,0.0,0.0,0.0,0.0
R2->G2,445__M_Left_ring_finger.BMP,Higher quality,0.35,2,M1 Richardson-Lucy deconvolution,0.013527234551173311,18.68790979597692,0.7227711910648335,0.6320569515228271,0.022043699980713427,0.2713350388911131,0.016609292367507966,0.00420689582824707
R2->G2,445__M_Left_ring_finger.BMP,Higher quality,0.35,3,M2 Literature-inspired Modified Gabor,0.01602567377988429,17.951837020441353,0.7048566967130525,0.6208779811859131,2.4443373999674805,-0.7360727755355683,-0.01791449435178094,-0.011178970336914062
R2->G2,445__M_Left_ring_finger.BMP,Higher quality,0.35,4,Team Final Output,0.01602567377988429,17.951837020441353,0.7048566967130525,0.6208779811859131,2.466381099948194,0.0,0.0,0.0
R2->G2,576__M_Right_middle_finger.BMP,Higher quality,0.55,0,Degraded,0.027405958687992386,15.621550012683855,0.5191537437271285,0.48222148418426514,0.0,,,
R2->G2,576__M_Right_middle_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.027405958687992386,15.621550012683855,0.5191537437271285,0.48222148418426514,0.0,0.0,0.0,0.0
R2->G2,576__M_Right_middle_finger.BMP,Higher quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02606951032751461,15.838671262561277,0.5466387554165733,0.5047087669372559,0.020526800013612956,0.21712124987742243,0.027485011689444727,0.022487282752990723
R2->G2,576__M_Right_middle_finger.BMP,Higher quality,0.55,3,M2 Literature-inspired Modified Gabor,0.026191036960774988,15.818473065603612,0.5484859219074866,0.5045323967933655,2.133998800010886,-0.020198196957665004,0.0018471664909133212,-0.00017637014389038086
R2->G2,576__M_Right_middle_finger.BMP,Higher quality,0.55,4,Team Final Output,0.026191036960774988,15.818473065603612,0.5484859219074866,0.5045323967933655,2.154525600024499,0.0,0.0,0.0
R2->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,0,Degraded,0.037505378832330516,14.259064434807145,0.3472088247192675,0.3226686716079712,0.0,,,
R2->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,1,Common Preprocessing P0,0.037505378832330516,14.259064434807145,0.3472088247192675,0.3226686716079712,0.0,0.0,0.0,0.0
R2->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,2,M1 Richardson-Lucy deconvolution,0.036248404168847906,14.407111084286877,0.3734669628570599,0.35453474521636963,0.01761449995683506,0.14804664947973123,0.026258138137792375,0.03186607360839844
R2->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,3,M2 Literature-inspired Modified Gabor,0.03525817568528113,14.527401625503805,0.3886322039053206,0.37117844820022583,2.177106100018136,0.12029054121692795,0.015165241048260725,0.0166437029838562
R2->G2,533__M_Right_ring_finger.BMP,Higher quality,0.75,4,Team Final Output,0.03525817568528113,14.527401625503805,0.3886322039053206,0.37117844820022583,2.1947205999749713,0.0,0.0,0.0
R2->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,0,Degraded,0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,,,
R2->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,1,Common Preprocessing P0,0.013497373831101628,18.697507234760902,0.7171050518347732,0.6117162108421326,0.0,0.0,0.0,0.0
R2->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,2,M1 Richardson-Lucy deconvolution,0.012762565206074777,18.94062026016405,0.7315157811187692,0.6141787767410278,0.01665889995638281,0.24311302540314728,0.014410729283996004,0.0024625658988952637
R2->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,3,M2 Literature-inspired Modified Gabor,0.015461621940311386,18.107449500826498,0.7092213555702148,0.604624330997467,2.1255358000053093,-0.8331707593375519,-0.02229442554855443,-0.009554445743560791
R2->G2,158__M_Right_middle_finger.BMP,Higher quality,0.35,4,Team Final Output,0.015461621940311386,18.107449500826498,0.7092213555702148,0.604624330997467,2.142194699961692,0.0,0.0,0.0
R2->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,0,Degraded,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,,,
R2->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,1,Common Preprocessing P0,0.028741822356150123,15.414856991757253,0.5234865874058405,0.49878770112991333,0.0,0.0,0.0,0.0
R2->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,2,M1 Richardson-Lucy deconvolution,0.02739356354738818,15.623514679906865,0.5500091301857091,0.5191538333892822,0.021846499992534518,0.2086576881496125,0.02652254277986854,0.020366132259368896
R2->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,3,M2 Literature-inspired Modified Gabor,0.027244672944292947,15.647184011693563,0.5609484755644238,0.5318782925605774,2.2877228999859653,0.02366933178669761,0.010939345378714771,0.012724459171295166
R2->G2,148__M_Right_ring_finger.BMP,Higher quality,0.55,4,Team Final Output,0.027244672944292947,15.647184011693563,0.5609484755644238,0.5318782925605774,2.3095693999785,0.0,0.0,0.0
R2->G2,112__M_Left_middle_finger.BMP,Medium quality,0.75,0,Degraded,0.03650229166639555,14.376798690551027,0.2948518343508618,0.2769134044647217,0.0,,,
