filename,index,noise_seed,degraded_psnr,enhanced_psnr,delta_psnr,degraded_mse,enhanced_mse,delta_mse,degraded_ssim,enhanced_ssim,delta_ssim,above_28_17,runtime_seconds
108__M_Left_index_finger.BMP,80,20260983,27.354612652067694,29.225428478002282,1.8708158259345886,0.0018388179510130662,0.0011952455960818657,-0.0006435723549312006,0.8786367446829975,0.9515870691432953,0.07295032446029781,True,0.09161349999976665
108__M_Left_little_finger.BMP,81,20260984,27.635355040846598,29.689512738890578,2.05415769804398,0.0017237111698514488,0.0010741099164351953,-0.0006496012534162536,0.8132801981957555,0.9460466965025663,0.13276649830681087,True,0.08059500000035769
108__M_Left_middle_finger.BMP,82,20260985,27.250692466459423,29.112793500876567,1.8621010344171438,0.0018833487725648378,0.0012266499625442433,-0.0006566988100205945,0.8930727829505205,0.9504285263136625,0.057355743363141976,True,0.08018770000035147
108__M_Left_ring_finger.BMP,83,20260986,27.5171019970902,29.6947190178073,2.1776170207171006,0.0017712905282041612,0.0010728230556764837,-0.0006984674725276775,0.8472667361695171,0.9565929005564451,0.109326164386928,True,0.08065850000002683
108__M_Left_thumb_finger.BMP,84,20260987,27.302243528828058,29.030811812341835,1.728568283513777,0.0018611254465049631,0.0012500253452651388,-0.0006111001012398243,0.8770160744206905,0.9537283076841832,0.07671223326349264,True,0.08136590000003707
108__M_Right_index_finger.BMP,85,20260988,27.46899079861023,29.50059620111603,2.0316054025058,0.0017910219983729104,0.0011218644337541855,-0.0006691575646187249,0.8584827785443068,0.9242413834990263,0.06575860495471952,True,0.080674899999849
108__M_Right_little_finger.BMP,86,20260989,27.60949487698713,29.87992085882389,2.270425981836759,0.0017340056662690005,0.0010280350317654172,-0.0007059706345035833,0.8162556682573557,0.9561317593375445,0.13987609108018872,True,0.08157870000013645
108__M_Right_middle_finger.BMP,87,20260990,27.33746210352288,29.165320442005154,1.8278583384822724,0.0018460939100983314,0.0012119032658013437,-0.0006341906442969877,0.885696290066719,0.9445262755633592,0.0588299854966402,True,0.08204709999972692
108__M_Right_ring_finger.BMP,88,20260991,27.381409322359463,29.22972524652428,1.8483159241648153,0.0018275070783909339,0.0011940636437060936,-0.0006334434346848402,0.8723597832294703,0.9582605876368284,0.08590080440735814,True,0.08097069999985251
108__M_Right_thumb_finger.BMP,89,20260992,27.112070239072615,28.713130870769163,1.6010606316965479,0.001944432968599124,0.0013448904600028323,-0.0005995425085962916,0.9150179650461078,0.9569367832859754,0.04191881823986765,True,0.0814077999998517
109__F_Left_index_finger.BMP,90,20260993,27.370842387349512,29.375434674167884,2.0045922868183723,0.0018319590485711733,0.0011546664113169195,-0.0006772926372542538,0.8697692794799805,0.9476294106404781,0.07786013116049761,True,0.08457399999997506
109__F_Left_little_finger.BMP,91,20260994,27.460408184118485,29.431136753998175,1.9707285698796895,0.0017945649515745885,0.0011399513693363288,-0.0006546135822382596,0.8255062593578398,0.9465673212339878,0.12106106187614796,True,0.08168320000004314
109__F_Left_middle_finger.BMP,92,20260995,27.148370682539024,28.951285798733537,1.8029151161945123,0.0019282481872165294,0.0012731260957356163,-0.0006551220914809131,0.8728190300066769,0.940936066220522,0.06811703621384502,True,0.08030700000017532
109__F_Left_ring_finger.BMP,93,20260996,27.460379235149624,29.600102302135415,2.139723066985791,0.001794576913729349,0.001096452367875862,-0.0006981245458534868,0.8196027798008323,0.9456484936873912,0.12604571388655894,True,0.08173530000021856
109__F_Left_thumb_finger.BMP,94,20260997,27.102258953516916,28.618395645899362,1.516136692382446,0.0019488306649316886,0.0013745496621231754,-0.0005742810028085132,0.8999612354679704,0.9394083200707436,0.03944708460277324,True,0.08185459999958766
109__F_Right_index_finger.BMP,95,20260998,27.46576775805036,29.31666916613727,1.8509014080869086,0.0017923516673667606,0.001170396685946603,-0.0006219549814201575,0.844587992781192,0.9457612240934372,0.1011732313122452,True,0.08061850000012782
109__F_Right_little_finger.BMP,96,20260999,27.472425412694612,29.386425328244567,1.9139999155499545,0.0017896061301460918,0.001151748001057131,-0.0006378581290889609,0.8093289222462178,0.9129779793086052,0.10364905706238747,True,0.08100139999987732
109__F_Right_middle_finger.BMP,97,20261000,27.367762366914047,29.24254402589231,1.8747816589782644,0.0018332587364184101,0.0011905444023269673,-0.0006427143340914428,0.8427666362484098,0.9407739574798346,0.09800732123142486,True,0.08176200000025347
109__F_Right_ring_finger.BMP,98,20261001,27.37236125221399,29.35160516596181,1.979243913747819,0.0018313184666985131,0.0011610194181280763,-0.0006702990485704368,0.8494894656795859,0.9404632735744715,0.09097380789488552,True,0.08229080000000977
109__F_Right_thumb_finger.BMP,99,20261002,27.21467606917156,28.687225295704017,1.4725492265324576,0.0018990324815302832,0.0013529366773861397,-0.0005460958041441435,0.8890105073850751,0.9411143372535705,0.05210382986849538,True,0.08188380000001416
10__M_Left_index_finger.BMP,100,20261003,27.18677707271379,28.725956274350594,1.5391792016368022,0.0019112710989837337,0.0013409246442880917,-0.000570346454695642,0.8751274038925468,0.9321914759361744,0.05706407204362751,True,0.08271290000038789
10__M_Left_little_finger.BMP,101,20261004,27.50177246357176,29.324048376894524,1.8222759133227626,0.0017775537981552887,0.0011684097229550509,-0.0006091440752002378,0.8060078841074705,0.9364433005821705,0.13043541647470003,True,0.08086880000018937
10__M_Left_middle_finger.BMP,102,20261005,27.103724152211633,28.81625132403942,1.7125271718277872,0.001948173290121276,0.0013133330324094253,-0.0006348402577118508,0.916555137616992,0.9537936803710461,0.03723854275405403,True,0.0811468000001696
10__M_Left_ring_finger.BMP,103,20261006,27.01881903320871,28.707686325072714,1.6888672918640033,0.001986635064923875,0.0013465775432177313,-0.0006400575217061436,0.896052860301137,0.9474155764191151,0.05136271611797816,True,0.08178480000015043
10__M_Left_thumb_finger.BMP,104,20261007,27.130891196809902,28.815388211429365,1.6844970146194633,0.0019360246399888284,0.001313594068871298,-0.0006224305711175304,0.9104307546854019,0.9540519572913647,0.043621202605962806,True,0.08218589999978576
10__M_Right_index_finger.BMP,105,20261008,27.264012827129896,29.04711809814113,1.7831052710112338,0.0018775811533704387,0.0012453407238630385,-0.0006322404295074002,0.8868157451466322,0.9467238799526692,0.05990813480603696,True,0.0822096000001693
10__M_Right_little_finger.BMP,106,20261009,27.67382761319574,29.705556973930847,2.031729360735106,0.0017085088732643429,0.0010701491296386412,-0.0006383597436257016,0.8002930418992042,0.9165212643646001,0.11622822246539588,True,0.08259679999991931
10__M_Right_middle_finger.BMP,107,20261010,27.229833879778962,29.17025531319217,1.9404214334132064,0.0018924160032976823,0.0012105269669568889,-0.0006818890363407934,0.9116788632465601,0.9503562296578885,0.03867736641132835,True,0.0813176999999996
10__M_Right_ring_finger.BMP,108,20261011,27.737066611599364,29.634154844254738,1.8970882326553742,0.001683810986385568,0.0010878888248781584,-0.0005959221615074097,0.7906025743829012,0.8734192402664424,0.0828166658835412,True,0.0811690999998973
10__M_Right_thumb_finger.BMP,109,20261012,27.29822433734322,29.217332882487472,1.919108545144251,0.001862848627945808,0.001197475707106573,-0.000665372920839235,0.8919271901786328,0.9614547382376194,0.06952754805898664,True,0.08247810000011668
110__F_Left_index_finger.BMP,110,20261013,27.355865213363707,29.687245726984308,2.3313805136206014,0.0018382876886720034,0.001074670746867085,-0.0007636169418049185,0.8420482459954619,0.9418974614530802,0.09984921545761827,True,0.08197150000023612
110__F_Left_little_finger.BMP,111,20261014,27.654912052094097,29.737547717386825,2.0826356652927274,0.0017159664593832853,0.0010622952223726953,-0.00065367123701059,0.7855195763030648,0.9443703274157047,0.1588507511126399,True,0.08013470000014422
110__F_Left_middle_finger.BMP,112,20261015,27.291833293178232,29.433879646976028,2.142046353797795,0.001865591999714344,0.0011392316324868369,-0.0007263603672275072,0.8436714245964885,0.9535141677086353,0.10984274311214681,True,0.08085729999993418
110__F_Left_ring_finger.BMP,113,20261016,27.567072931087594,29.82974616183801,2.2626732307504156,0.0017510264522385159,0.001039980949271865,-0.000711045502966651,0.7888471164389252,0.9351028872365952,0.14625577079766994,True,0.08278299999983574
110__F_Left_thumb_finger.BMP,114,20261017,27.156197828049237,28.892067631959453,1.7358698039102158,0.0019247760991705847,0.0012906046835313338,-0.0006341714156392509,0.8973243649214506,0.9273888189764022,0.030064454054951617,True,0.08074809999970967
110__F_Right_index_finger.BMP,115,20261018,27.05088259183794,28.55657488139139,1.5056922895534512,0.0019720219326505063,0.0013942559671359213,-0.000577765965514585,0.8875640001668632,0.9396363996778726,0.05207239951100939,True,0.0812274999998408
110__F_Right_little_finger.BMP,116,20261019,27.12522656194425,29.448030188493824,2.3228036265495753,0.0019385515033170436,0.0011355257345961795,-0.000803025768720864,0.8141677468152047,0.8943641154613495,0.08019636864614488,True,0.08032879999973375
110__F_Right_middle_finger.BMP,117,20261020,27.27609591031957,28.94473532375089,1.6686394134313218,0.0018723645459184986,0.0012750478040364323,-0.0005973167418820663,0.8293340826209188,0.8801890111669302,0.05085492854601137,True,0.08039939999980561
110__F_Right_ring_finger.BMP,118,20261021,27.23147153115397,29.512648676683387,2.2811771455294156,0.001891702539608896,0.0011187553684522773,-0.0007729471711566188,0.8182097393324971,0.9353184448919296,0.11710870555943254,True,0.08211800000026415
110__F_Right_thumb_finger.BMP,119,20261022,27.14888765984744,28.86255813214629,1.7136704722988512,0.0019280186652517513,0.0012994039624515377,-0.0006286147028002136,0.8975593503049016,0.952701271096468,0.05514192079156632,True,0.08208719999993264
111__M_Left_index_finger.BMP,120,20261023,27.296869108523076,28.80200926061423,1.5051401520911547,0.0018634300260976734,0.0013176469889891343,-0.0005457830371085391,0.8747360160295368,0.9226897692413331,0.04795375321179629,True,0.08222189999969487
111__M_Left_little_finger.BMP,121,20261024,27.651110773667803,30.002299053769377,2.3511882801015744,0.0017174690623505645,0.000999470763401383,-0.0007179982989491815,0.8050694642595053,0.9385604452276229,0.13349098096811762,True,0.08000499999980093
111__M_Left_middle_finger.BMP,122,20261025,27.407308769843326,29.11751431095654,1.7102055411132149,0.0018166410477098022,0.00122531731025878,-0.0005913237374510223,0.8406607285861671,0.9299890277904272,0.08932829920426011,True,0.08060249999971347
111__M_Left_ring_finger.BMP,123,20261026,27.145482554677432,28.973009919984023,1.8275273653065902,0.0019295309296188433,0.001266773611826789,-0.0006627573177920543,0.8838940163068175,0.9409853157775402,0.05709129947072267,True,0.08290689999967071
111__M_Left_thumb_finger.BMP,124,20261027,27.20306312624593,29.098174107691857,1.895110981445928,0.0019041172496185054,0.0012307861180632185,-0.000673331131555287,0.8796347168340684,0.9392328782562017,0.05959816142213337,True,0.08242539999992005
111__M_Right_index_finger.BMP,125,20261028,27.349015304339392,29.141193434649608,1.7921781303102158,0.001841189415408722,0.0012186546684531453,-0.0006225347469555767,0.8888937685300707,0.9456147369420529,0.05672096841198215,True,0.08233250000012049
111__M_Right_little_finger.BMP,126,20261029,27.60576137224171,29.76204644205085,2.1562850698091403,0.0017354969819941078,0.0010563196428088003,-0.0006791773391853074,0.8107210774055124,0.9294816163048745,0.11876053889936211,True,0.08119720000013331
111__M_Right_middle_finger.BMP,127,20261030,27.306787615012453,29.361736312457115,2.0549486974446616,0.0018591791423443,0.0011583141687335733,-0.0007008649736107268,0.8967532942993045,0.9281249390672446,0.03137164476794008,True,0.08107800000016141
111__M_Right_ring_finger.BMP,128,20261031,27.330625843900137,29.249148759480732,1.9185229155805956,0.001849002147690414,0.0011887352030909384,-0.0006602669445994755,0.8726769227287173,0.9285308569731713,0.05585393424445395,True,0.0836832999998478
111__M_Right_thumb_finger.BMP,129,20261032,27.15300633870491,28.792282271566023,1.6392759328611142,0.0019261910745685452,0.0013206014592972658,-0.0006055896152712794,0.9012498319586515,0.9391297515197993,0.03787991956114778,True,0.08207330000004731
112__M_Left_index_finger.BMP,130,20261033,27.294688531274133,29.12809238192418,1.833403850650047,0.0018643658826552952,0.0012223364477984512,-0.000642029434856844,0.8296782981929183,0.9247232547552585,0.09504495656234024,True,0.08345059999965088
112__M_Left_little_finger.BMP,131,20261034,27.566076531445898,29.93922675310365,2.3731502216577525,0.0017514282354439189,0.0010140919253621287,-0.0007373363100817902,0.7846755461003184,0.9604816591016054,0.175806113001287,True,0.08201780000035797
112__M_Left_middle_finger.BMP,132,20261035,27.179274548614536,29.43712400234741,2.2578494537328737,0.0019145757116318758,0.0011383808982025976,-0.0007761948134292782,0.8171922547157406,0.9304598804761172,0.11326762576037652,True,0.08375070000010965
112__M_Left_ring_finger.BMP,133,20261036,27.373640700546854,29.910674359958666,2.5370336594118115,0.0018307790326621966,0.001020780967473457,-0.0008099980651887395,0.7945870402979255,0.9585625611803532,0.16397552088242773,True,0.08134079999990718
112__M_Left_thumb_finger.BMP,134,20261037,27.108718484641138,29.06958634564048,1.9608678609993433,0.0019459342028195661,0.0012389145843486008,-0.0007070196184709653,0.8645209055796266,0.9509919924634695,0.08647108688384297,True,0.08133159999988493
112__M_Right_index_finger.BMP,135,20261038,27.429322406753933,29.245454110002097,1.816131703248164,0.0018074561062259074,0.0011897469195149793,-0.0006177091867109281,0.8305195903616548,0.8825641797866821,0.05204458942502732,True,0.0820107999998072
112__M_Right_little_finger.BMP,136,20261039,27.270010458712967,28.726295870815143,1.4562854121021758,0.0018749899926967261,0.0013408197948175339,-0.0005341701978791922,0.8502818296902179,0.9296694060001374,0.07938757630991944,True,0.081566699999712
112__M_Right_middle_finger.BMP,137,20261040,27.450305917019108,29.649738871096346,2.1994329540772384,0.0017987442071300103,0.0010839920894190037,-0.0007147521177110067,0.8220304839711189,0.9307117184433937,0.10868123447227485,True,0.08210170000029393
112__M_Right_ring_finger.BMP,138,20261041,27.190049813221027,28.815136882191858,1.6250870689708314,0.0019098313528315666,0.0013136700896734313,-0.0005961612631581353,0.846036587259531,0.9167998403213025,0.07076325306177145,True,0.08238359999995737
112__M_Right_thumb_finger.BMP,139,20261042,27.60206372563595,29.38101404250822,1.778950316872269,0.0017369752386701325,0.0011531839672493604,-0.0005837912714207721,0.7601762411620617,0.7709365929881334,0.010760351826071712,True,0.0805939000001672
113__M_Left_index_finger.BMP,140,20261043,27.095806367956822,28.906043453950915,1.8102370859940926,0.00195172831698367,0.001286458126125297,-0.0006652701908583731,0.8796733811921478,0.9505569400098324,0.0708835588176846,True,0.0833797999998751
113__M_Left_little_finger.BMP,141,20261044,27.384287383974865,29.363588027176487,1.979300643201622,0.0018262963939846826,0.0011578204000366665,-0.0006684759939480161,0.8271075096171498,0.9514897980782986,0.12438228846114874,True,0.08243499999980486
113__M_Left_middle_finger.BMP,142,20261045,27.059115845151887,28.820074424471798,1.7609585793199116,0.0019682869610019717,0.0013121774122155107,-0.0006561095487864609,0.8763446575587391,0.9374003948953151,0.06105573733657599,True,0.08203729999968346
113__M_Left_ring_finger.BMP,143,20261046,27.107209545219302,28.685020798796042,1.5778112535767406,0.0019466104276197635,0.0013536236080174202,-0.0005929868196023432,0.8837120344201624,0.9341249337427616,0.05041289932259918,True,0.08186919999980091
113__M_Left_thumb_finger.BMP,144,20261047,27.23937328848436,29.028786374753043,1.7894130862686843,0.0018882638165916036,0.0012506084608498336,-0.00063765535574177,0.8777920923807323,0.9535994825177193,0.07580739013698701,True,0.08108649999985573
113__M_Right_index_finger.BMP,145,20261048,27.532591959911983,29.44534784331536,1.9127558834033778,0.0017649841270006073,0.0011362272891668865,-0.0006287568378337209,0.79621187808007,0.928905038164854,0.13269316008478405,True,0.08170920000020487
113__M_Right_little_finger.BMP,146,20261049,27.143613887243564,28.85192955248174,1.7083156652381746,0.0019303613402241095,0.0013025879154269578,-0.0006277734247971518,0.8789713869490623,0.9488147084488868,0.06984332149982453,True,0.08063549999997122
113__M_Right_middle_finger.BMP,147,20261050,27.45163765928931,29.383030246940827,1.9313925876515157,0.0017981927157911162,0.0011526487278886257,-0.0006455439879024904,0.8184167458167673,0.9213017269154787,0.10288498109871147,True,0.08370430000013585
113__M_Right_ring_finger.BMP,148,20261051,27.531097343645975,29.831069254573933,2.299971910927958,0.0017655916474905904,0.0010396641638375764,-0.000725927483653014,0.7889936251890362,0.9495915608557463,0.1605979356667101,True,0.08244349999995393
113__M_Right_thumb_finger.BMP,149,20261052,27.207732203788815,28.724575256069546,1.5168430522807306,0.0019020712430211637,0.0013413511143424703,-0.0005607201286786934,0.8835037894292176,0.941518579052329,0.05801478962311146,True,0.08411100000012084
114__F_Left_index_finger.BMP,150,20261053,27.229201502983642,29.118516199962254,1.8893146969786123,0.0018926915783162353,0.0012250346701607909,-0.0006676569081554445,0.8416368918140531,0.9317899571797847,0.09015306536573164,True,0.08100039999999353
114__F_Left_little_finger.BMP,151,20261054,27.58923335460117,30.42983507643917,2.8406017218379986,0.0017421143758237145,0.0009057669967950529,-0.0008363473790286616,0.7815157400400042,0.9403643479368686,0.1588486078968644,True,0.08010109999986526
114__F_Left_middle_finger.BMP,152,20261055,27.027273978717126,30.28282953753469,3.255555558817562,0.0019827712001419906,0.0009369513606977608,-0.0010458198394442298,0.8349578850134611,0.9301121629338265,0.09515427792036535,True,0.08260299999983545
114__F_Left_ring_finger.BMP,153,20261056,27.241417707997332,30.28927691260626,3.0478592046089297,0.0018873751350488056,0.0009355614293758484,-0.0009518137056729573,0.8078567900188566,0.9353114558038712,0.12745466578501463,True,0.08536839999987933
114__F_Left_thumb_finger.BMP,154,20261057,26.95762530618255,28.589879350861338,1.6322540446787883,0.0020148256421989538,0.0013836048156587587,-0.0006312208265401951,0.883600865500629,0.9162184962663651,0.032617630765736094,True,0.0827846999995927
114__F_Right_index_finger.BMP,155,20261058,27.597754874769038,29.241416104999782,1.6436612302307445,0.0017386994331071049,0.0011908536427968962,-0.0005478457903102087,0.7867236526393294,0.8206597012950182,0.03393604865568878,True,0.08815699999968274
114__F_Right_little_finger.BMP,156,20261059,27.52091427988883,29.9948016956297,2.473887415740869,0.0017697363529194084,0.0010011976704503056,-0.0007685386824691027,0.7923666439495682,0.9502487104606628,0.1578820665110946,True,0.08875260000013441
114__F_Right_middle_finger.BMP,157,20261060,27.148509736054365,29.025339621441205,1.8768298853868401,0.0019281864490624464,0.0012516013930660584,-0.000676585055996388,0.9144864563652874,0.9522611899189949,0.03777473355370753,True,0.08650340000031065
114__F_Right_ring_finger.BMP,158,20261061,27.234411478253353,29.377006341791045,2.142594863537692,0.0018904223890138382,0.0011542486248703261,-0.000736173764143512,0.8721841941128076,0.9483752136200666,0.07619101950725904,True,0.08737680000012915
114__F_Right_thumb_finger.BMP,159,20261062,27.2585809320387,29.11408713414564,1.855506202106941,0.0018799309885569975,0.001226284634649169,-0.0006536463539078285,0.8966322152503728,0.9411675277936459,0.04453531254327303,True,0.08170629999995072
115__F_Left_index_finger.BMP,160,20261063,27.348449289160293,29.352482289719056,2.0040330005587634,0.0018414293929157187,0.0011607849562762233,-0.0006806444366394954,0.8334832186358273,0.9285542887079715,0.09507107007214421,True,0.08375859999978275
115__F_Left_little_finger.BMP,161,20261064,27.545372547264808,29.740734515719417,2.195361968454609,0.001759797698047383,0.0010615160094111528,-0.0006982816886362301,0.7773034537776411,0.9360127369532585,0.1587092831756174,True,0.08079029999998966
115__F_Left_middle_finger.BMP,162,20261065,27.219841272535902,28.994096957773895,1.7742556852379927,0.001896775243948422,0.0012606377390284016,-0.0006361375049200205,0.8217677953273058,0.9314949783244133,0.10972718299710749,True,0.08083399999986796
115__F_Left_ring_finger.BMP,163,20261066,27.209146575687996,28.90245921945043,1.693312643762436,0.0019014518941208602,0.0012875202788884023,-0.0006139316152324579,0.8370964778087437,0.9236055240062475,0.08650904619750377,True,0.08346889999984342
115__F_Left_thumb_finger.BMP,164,20261067,27.013736303828864,28.473329867405873,1.459593563577009,0.0019889614678411417,0.0014212386625071958,-0.0005677228053339459,0.8937097432590425,0.9480959823631048,0.05438623910406226,True,0.08265860000028624
115__F_Right_index_finger.BMP,165,20261068,27.12258510039736,28.756291661073607,1.6337065606762486,0.001939730925807493,0.0013315909470225998,-0.0006081399787848931,0.8627529187272787,0.9376434652674198,0.07489054654014116,True,0.0829156999998304
115__F_Right_little_finger.BMP,166,20261069,27.256212697862743,29.232261197821423,1.9760484999586794,0.0018809564058959113,0.001193366604379701,-0.0006875898015162103,0.8271420451866388,0.9348342441811561,0.10769219899451732,True,0.08795370000007097
115__F_Right_middle_finger.BMP,167,20261070,27.08820449927793,28.530511076989157,1.4423065777112285,0.001955147604051662,0.0014026486314028524,-0.0005524989726488096,0.8641413964313864,0.9255861660648584,0.06144476963347201,True,0.08213700000032986
115__F_Right_ring_finger.BMP,168,20261071,27.3404700473245,29.044391702010593,1.7039216546860914,0.0018448157395456533,0.0012461227642150611,-0.0005986929753305922,0.8109700510780216,0.9457341517045498,0.13476410062652822,True,0.08161859999972876
115__F_Right_thumb_finger.BMP,169,20261072,27.03774138478356,28.42830438520252,1.390563000418961,0.001977998060964654,0.0014360500005375254,-0.0005419480604271284,0.8935299827292561,0.9503650803455115,0.05683509761625538,True,0.08250459999999293
116__M_Left_index_finger.BMP,170,20261073,27.451533415259437,29.54271509283288,2.0911816775734415,0.0017982358784636157,0.0011110369195788516,-0.0006871989588847641,0.8210998273114264,0.9251807255284786,0.10408089821705224,True,0.08153219999985595
116__M_Left_little_finger.BMP,171,20261074,27.758846913079765,30.11902132023513,2.360174407155366,0.0016753876459281519,0.0009729664564265071,-0.0007024211895016448,0.7916175254887938,0.9520765792878866,0.16045905379909275,True,0.08145459999968807
116__M_Left_middle_finger.BMP,172,20261075,27.407694938459677,29.381035078465043,1.9733401400053658,0.001816479521694521,0.0011531783815764106,-0.0006633011401181105,0.8655399918526709,0.9541160207670927,0.08857602891442173,True,0.08077030000004015
116__M_Left_ring_finger.BMP,173,20261076,27.471399103153956,29.66408960669332,2.192690503539364,0.0017900290935865888,0.0010804160802364798,-0.000709613013350109,0.8430560692918897,0.9611484398568869,0.11809237056499722,True,0.08283850000043458
116__M_Left_thumb_finger.BMP,174,20261077,27.154202581991747,28.843827324379987,1.68962474238824,0.0019256605875539055,0.0013050203007461355,-0.00062064028680777,0.9005789267373681,0.9565527215079069,0.055973794770538876,True,0.08135369999990871
116__M_Right_index_finger.BMP,175,20261078,27.337960401811337,29.212455733272087,1.87449533146075,0.0018458821061951515,0.0011988212338175947,-0.0006470608723775568,0.840631695969522,0.9507094479657412,0.11007775199621916,True,0.0811772000001838
116__M_Right_little_finger.BMP,176,20261079,27.45024050463102,29.26465094224489,1.8144104376138728,0.001798771299585737,0.001184499565568963,-0.000614271734016774,0.8419884233859182,0.9283482275154591,0.08635980412954092,True,0.09222259999978633
116__M_Right_middle_finger.BMP,177,20261080,27.103918291566373,28.96497021669251,1.8610519251261373,0.0019480862043608595,0.0012691208478684253,-0.0006789653564924342,0.8935977156567275,0.9418439661992788,0.04824625054255127,True,0.0855479000001651
116__M_Right_ring_finger.BMP,178,20261081,27.257987811090096,29.22885075173784,1.970862940647745,0.001880187750418222,0.0011943041044100392,-0.0006858836460081829,0.8632203635334372,0.9524878006441593,0.08926743711072205,True,0.08186879999993835
116__M_Right_thumb_finger.BMP,179,20261082,27.22113740458914,29.383375466207728,2.162238061618588,0.0018962092445008953,0.0011525571078587356,-0.0007436521366421596,0.8838336745611429,0.9631119698379039,0.079278295276761,True,0.08299880000004123
117__F_Left_index_finger.BMP,180,20261083,27.510110496488743,30.228208644130653,2.7180981476419106,0.0017741443411929607,0.000948809742833102,-0.0008253345983598587,0.8474673300260007,0.9402808717579841,0.09281354173198342,True,0.09040869999989809
117__F_Left_little_finger.BMP,181,20261084,27.580146360464234,30.3821825782015,2.8020362177372675,0.0017457633184093896,0.0009157601525977127,-0.0008300031658116768,0.7839972232052088,0.9551951756165028,0.17119795241129399,True,0.08427549999987605
117__F_Left_middle_finger.BMP,182,20261085,27.451274085007977,30.197882933945447,2.74660884893747,0.0017983432597234385,0.0009554582321054167,-0.0008428850276180218,0.8421129067339301,0.9386642893419266,0.09655138260799645,True,0.08228039999994508
117__F_Left_ring_finger.BMP,183,20261086,27.216985088482236,30.518196335924603,3.3012112474423674,0.0018980230887341225,0.0008875245324349196,-0.0010104985562992027,0.831198322617948,0.9551822186734676,0.12398389605551963,True,0.08302009999988513
117__F_Left_thumb_finger.BMP,184,20261087,27.242628006926132,29.709258500640562,2.4666304937144297,0.0018868492315583488,0.0010692374215336383,-0.0008176118100247105,0.8855633635466695,0.9569009834952354,0.07133761994856591,True,0.08394440000029135
117__F_Right_index_finger.BMP,185,20261088,28.42125771837743,30.93342897312845,2.5121712547510207,0.0014383819620004982,0.0008065979291809217,-0.0006317840328195765,0.6934005466405749,0.8734582077627182,0.18005766112214328,True,0.08260209999980361
117__F_Right_little_finger.BMP,186,20261089,27.63888720222317,30.273137309175667,2.6342501069524964,0.001722309827892556,0.0009390447069754071,-0.0007832651209171488,0.8076971972950399,0.9538667506450415,0.1461695533500016,True,0.08095349999985046
117__F_Right_middle_finger.BMP,187,20261090,27.877593489972003,30.409042427083822,2.5314489371118185,0.0016301991073812648,0.0009101139209035054,-0.0007200851864777594,0.7315655313256979,0.8240725895409584,0.09250705821526051,True,0.0825648000000001
117__F_Right_ring_finger.BMP,188,20261091,27.535290684153942,29.846531275132527,2.311240590978585,0.0017638876991118969,0.0010359692685256775,-0.0007279184305862194,0.8545584759370387,0.9287141082197428,0.07415563228270405,True,0.08430450000014389
117__F_Right_thumb_finger.BMP,189,20261092,27.55687811654503,30.46483504653547,2.9079569299904406,0.0017551417149571141,0.0008984967185700152,-0.000856644996387099,0.8368908591335714,0.9608491980851889,0.12395833895161745,True,0.08057119999966744
118__F_Left_index_finger.BMP,190,20261093,27.414822873366518,30.36683862368276,2.9520157503162423,0.0018135006378311364,0.0009190013251840797,-0.0008944993126470568,0.7810462043033838,0.9315859251275063,0.15053972082412248,True,0.08136770000010074
118__F_Left_little_finger.BMP,191,20261094,27.607541750674667,30.787172906239242,3.179631155564575,0.001734785665531105,0.000834224056395628,-0.000900561609135477,0.7473313351884484,0.9348998303576708,0.18756849516922236,True,0.08139249999976528
118__F_Left_middle_finger.BMP,192,20261095,27.243172024466045,29.917381376653847,2.674209352187802,0.0018866128908191007,0.0010192057434286275,-0.0008674071473904733,0.8146065768184065,0.9360582939047813,0.12145171708637481,True,0.08087249999971391
118__F_Left_ring_finger.BMP,193,20261096,27.50691374444683,30.819579466524253,3.3126657220774227,0.001775450732968794,0.0008280223384021196,-0.0009474283945666744,0.7597279921629428,0.9489889495981931,0.1892609574352503,True,0.08176110000022163
118__F_Left_thumb_finger.BMP,194,20261097,27.273865522898376,30.37900424434231,3.1051387214439323,0.0018733263750549858,0.0009164305863523244,-0.0009568957887026614,0.8053993555156589,0.9329593255357742,0.12755997002011532,True,0.0815151000001606
118__F_Right_index_finger.BMP,195,20261098,27.712510110980453,30.108500277180056,2.395990166199603,0.0016933587994984798,0.0009753263831211811,-0.0007180324163772987,0.7759543230959177,0.8852062119047642,0.10925188880884651,True,0.08405519999996613
118__F_Right_little_finger.BMP,196,20261099,27.57547307252902,30.936735107880608,3.3612620353515865,0.001747642883101008,0.0008059841275390512,-0.0009416587555619569,0.7356869679152369,0.9437411528795957,0.2080541849643588,True,0.0814092000000528
118__F_Right_middle_finger.BMP,197,20261100,27.165303682515578,30.462311982132533,3.297008299616955,0.001920744648058212,0.000899018858227201,-0.001021725789831011,0.774603399004519,0.9236069265365601,0.14900352753204105,True,0.08114769999974669
118__F_Right_ring_finger.BMP,198,20261101,27.399869618469506,31.337361871908488,3.9374922534389825,0.0018197554895008393,0.000734960185209514,-0.0010847953042913254,0.7459698609837592,0.9406138746395111,0.1946440136557519,True,0.08385180000004766
118__F_Right_thumb_finger.BMP,199,20261102,27.536921450462906,29.974934760564302,2.4380133101013968,0.0017632254874646535,0.001005788171773009,-0.0007574373156916444,0.8364791066017151,0.906627557412982,0.07014845081126686,True,0.08099709999987681
