Experiment,Protocol,Category,Image,Relative path,Seed,Candidate ID,Pipeline,Stage order,Stage,Stage parameters,Runtime (s),MSE,MSE_255_equivalent,PSNR (dB),SSIM,Delta PSNR vs previous stage (dB),Delta MSE vs previous stage,Delta SSIM vs previous stage,Altered split,Ridge coherence,Local contrast,Foreground/background separation proxy,Ridge coverage in foreground,Fragmentation per 1000 ridge pixels,Small connected components <20px,Ridge continuity proxy,Delta Ridge coherence vs previous stage,Delta Local contrast vs previous stage,Delta Fragmentation per 1000 ridge pixels vs previous stage,Delta Ridge continuity proxy vs previous stage
controlled compatibility,gaussian_noise_only_s055,Controlled,318__F_Left_little_finger.BMP,data\SOCOFing\Real\318__F_Left_little_finger.BMP,20260908.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8926134000066668,0.00268510519887718,174.59896555698862,25.71038694546598,0.8978854520524815,-3.625733322899528,0.0015199387430375523,-0.022920701115958342,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,318__F_Left_little_finger.BMP,data\SOCOFing\Real\318__F_Left_little_finger.BMP,20260908.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0017130572501316702,111.39154768981186,27.662281227316278,0.8043506319574714,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,318__F_Left_little_finger.BMP,data\SOCOFing\Real\318__F_Left_little_finger.BMP,20260908.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08844690001569688,0.0011651664558396278,75.7649487909718,29.33612026836551,0.9208061531684398,1.6738390410492308,-0.0005478907942920424,0.11645552121096847,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,318__F_Left_little_finger.BMP,data\SOCOFing\Real\318__F_Left_little_finger.BMP,20260908.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.29851880006026477,0.0012748168884399657,82.89496817080878,28.945521917407415,0.9170140134792328,-0.3905983509580935,0.00010965043260033791,-0.003792139689206997,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,318__F_Left_little_finger.BMP,data\SOCOFing\Real\318__F_Left_little_finger.BMP,20260908.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0017130572501316702,111.39154768981186,27.662281227316278,0.8043506319574714,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,318__F_Left_little_finger.BMP,data\SOCOFing\Real\318__F_Left_little_finger.BMP,20260908.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.007115100044757128,0.0010657976428199553,69.3034917243676,29.72325244604976,0.9363194644300937,2.0609712187334814,-0.0006472596073117149,0.13196883247262237,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,318__F_Left_little_finger.BMP,data\SOCOFing\Real\318__F_Left_little_finger.BMP,20260908.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09071700007189065,0.00115657960669269,75.20658892519216,29.36824469631347,0.9110262014024257,-0.3550077497362878,9.078196387273473e-05,-0.02529326302766799,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,318__F_Left_little_finger.BMP,data\SOCOFing\Real\318__F_Left_little_finger.BMP,20260908.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2976536999922246,0.0016884416939421496,109.79092114858827,27.72513932029693,0.9017904385690689,-1.6431053760165426,0.0005318620872494595,-0.009235762833356809,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C0_NLM,NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019395189205992519,126.11721781196636,27.123059793679882,0.8763417573081553,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09484109992627054,0.001110225396631721,72.19240641597766,29.545888423159383,0.9395819773564339,2.4228286294795005,-0.0008292935239675309,0.06324022004827856,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C1_TV_NLM,TV -> NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019395189205992519,126.11721781196636,27.123059793679882,0.8763417573081553,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.004934399970807135,0.0012540493850985018,81.54456126603009,29.016853604323742,0.9457901936737299,1.89379381064386,-0.00068546953550075,0.06944843636557452,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09485220001079142,0.0012949492364249429,84.20407409853192,28.877472561175903,0.929442343678832,-0.13938104314783928,4.089985132644104e-05,-0.0163478499948978,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019395189205992519,126.11721781196636,27.123059793679882,0.8763417573081553,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09535789990331978,0.001110225396631721,72.19240641597766,29.545888423159383,0.9395819773564339,2.4228286294795005,-0.0008292935239675309,0.06324022004827856,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8414546001004055,0.0026018556155586237,169.18566140169952,25.847168073539795,0.9176754559949338,-3.698720349619588,0.0014916302189269027,-0.021906521361500064,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019395189205992519,126.11721781196636,27.123059793679882,0.8763417573081553,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09094099991489202,0.001110225396631721,72.19240641597766,29.545888423159383,0.9395819773564339,2.4228286294795005,-0.0008292935239675309,0.06324022004827856,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2876462999265641,0.0015673899000265212,101.91952824922454,28.04822956073189,0.9301966620498896,-1.4976588624274925,0.00045716450339480016,-0.009385315306544295,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019395189205992519,126.11721781196636,27.123059793679882,0.8763417573081553,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.005011499975807965,0.0012540493850985018,81.54456126603009,29.016853604323742,0.9457901936737299,1.89379381064386,-0.00068546953550075,0.06944843636557452,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0917131999740377,0.0012949492364249429,84.20407409853192,28.877472561175903,0.929442343678832,-0.13938104314783928,4.089985132644104e-05,-0.0163478499948978,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,533__M_Left_thumb_finger.BMP,data\SOCOFing\Real\533__M_Left_thumb_finger.BMP,20260909.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2835151000181213,0.0023565863729590572,153.23702890166268,26.27716637970092,0.9114532305656672,-2.600306181474984,0.0010616371365341144,-0.017989113113164867,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C0_NLM,NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001903407279495424,123.76905834918993,27.20468274081695,0.8733701479203702,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09442829992622137,0.0013020903715608443,84.66842641074389,28.85358872520388,0.9530143729838133,1.648905984386932,-0.0006013169079345797,0.07964422506344315,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C1_TV_NLM,TV -> NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001903407279495424,123.76905834918993,27.20468274081695,0.8733701479203702,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.004484799923375249,0.0013261874501598108,86.23533894664169,28.77395086175278,0.9500596928757429,1.5692681209358312,-0.0005772198293356131,0.07668954495537272,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0882696999469772,0.0012662920845575706,82.34064279835603,28.974661078410154,0.947938025053978,0.20071021665737376,-5.9895365602240236e-05,-0.0021216678217649276,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001903407279495424,123.76905834918993,27.20468274081695,0.8733701479203702,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09303049999289215,0.0013020903715608443,84.66842641074389,28.85358872520388,0.9530143729838133,1.648905984386932,-0.0006013169079345797,0.07964422506344315,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.8311796999769285,0.0030166774059357266,196.15944832097063,25.204711294381088,0.9292875071834102,-3.648877430822793,0.0017145870343748823,-0.023726865800403063,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001903407279495424,123.76905834918993,27.20468274081695,0.8733701479203702,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09365499997511506,0.0013020903715608443,84.66842641074389,28.85358872520388,0.9530143729838133,1.648905984386932,-0.0006013169079345797,0.07964422506344315,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2873913999646902,0.0017511189712992343,113.8665111087327,27.566843468785546,0.9448454016305208,-1.2867452564183353,0.00044902859973839,-0.008168971353292531,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.001903407279495424,123.76905834918993,27.20468274081695,0.8733701479203702,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.004208199912682176,0.0013261874501598108,86.23533894664169,28.77395086175278,0.9500596928757429,1.5692681209358312,-0.0005772198293356131,0.07668954495537272,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09085610008332878,0.0012662920845575706,82.34064279835603,28.974661078410154,0.947938025053978,0.20071021665737376,-5.9895365602240236e-05,-0.0021216678217649276,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,352__M_Left_ring_finger.BMP,data\SOCOFing\Real\352__M_Left_ring_finger.BMP,20260910.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.2859219000674784,0.002490867808333372,161.9686792368775,26.036493200888387,0.9302074716200829,-2.9381678775217672,0.0012245757237758013,-0.01773055343389507,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C0_NLM,NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019032871127096307,123.76124450394373,27.204956930266476,0.7428131429225504,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C0_NLM,NLM,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.08693350001703948,0.0008344819015862363,54.262185650645016,30.785830779499392,0.9040560610564947,3.5808738492329155,-0.0010688052111233943,0.1612429181339443,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C1_TV_NLM,TV -> NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019032871127096307,123.76124450394373,27.204956930266476,0.7428131429225504,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C1_TV_NLM,TV -> NLM,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.005908799939788878,0.0009045248172755223,58.81672624334084,30.435795129855308,0.9099743538298607,3.230838199588831,-0.0009987622954341084,0.1671612109073103,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C1_TV_NLM,TV -> NLM,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09040059999097139,0.0011796116398701477,76.70424688255636,29.282609506790436,0.8726035992652178,-1.1531856230648714,0.00027508682259462535,-0.037370754564642894,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019032871127096307,123.76124450394373,27.204956930266476,0.7428131429225504,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09076679998543113,0.0008344819015862363,54.262185650645016,30.785830779499392,0.9040560610564947,3.5808738492329155,-0.0010688052111233943,0.1612429181339443,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,2,Modified Gabor,"{""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}",1.863882299978286,0.00197704335896117,128.5572444164501,27.039838059766225,0.8792742709484472,-3.7459927197331666,0.0011425614573749338,-0.024781790108047486,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019032871127096307,123.76124450394373,27.204956930266476,0.7428131429225504,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,1,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.0924230000237003,0.0008344819015862363,54.262185650645016,30.785830779499392,0.9040560610564947,3.5808738492329155,-0.0010688052111233943,0.1612429181339443,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,2,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.29237330006435513,0.0009899402560885236,64.37086515215626,30.04391014729736,0.8962743194031716,-0.7419206322020315,0.00015545835450228725,-0.0077817416533231265,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.0019032871127096307,123.76124450394373,27.204956930266476,0.7428131429225504,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,1,TV,"{""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}",0.006308899959549308,0.0009045248172755223,58.81672624334084,30.435795129855308,0.9099743538298607,3.230838199588831,-0.0009987622954341084,0.1671612109073103,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,2,NLM,"{""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}",0.09449589997529984,0.0011796116398701477,76.70424688255636,29.282609506790436,0.8726035992652178,-1.1531856230648714,0.00027508682259462535,-0.037370754564642894,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,399__M_Right_ring_finger.BMP,data\SOCOFing\Real\399__M_Right_ring_finger.BMP,20260911.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,3,Directional Diffusion,"{""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}",0.28493899991735816,0.0015716951326859665,102.19947600290497,28.036316917779274,0.8579454309485555,-1.246292589011162,0.00039208349281581885,-0.014658168316662334,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C0_NLM,NLM,0,P0 degraded input,"{""gaussian_noise_sigma"": 0.04825}",0.0,0.002031270406233776,132.0833581653513,26.922322587132548,0.9139492286464572,,,,,,,,,,,,,,,
