Category,Category order,Image,Path,Real pair candidate path,Real pair candidate exists,Pairing used for metrics,Selection rule,Experiment,Pipeline ID,Pipeline,Stage order,Stage,Output domain,Runtime (s),Ridge coherence,Local contrast,Foreground/background separation proxy,Foreground usable-area ratio,Ridge coverage in foreground,Detected ridge endings,Detected bifurcations,Ridge pixels,Connected components,Small connected components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Delta Ridge coherence vs previous stage,Delta Local contrast vs previous stage,Delta Fragmentation per 1000 ridge pixels vs previous stage,Delta Small connected components <20px vs previous stage,Delta Ridge continuity proxy vs previous stage,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0,Delta Ridge coherence vs CLAHE,Delta Local contrast vs CLAHE,Delta Foreground/background separation proxy vs CLAHE,Delta Ridge coverage in foreground vs CLAHE,Delta Fragmentation per 1000 ridge pixels vs CLAHE,Delta Small connected components <20px vs CLAHE,Delta Ridge continuity proxy vs CLAHE,Controlled index,Severity,Seed,Protocol source,MSE,PSNR (dB),SSIM,Delta PSNR vs previous stage (dB),Delta MSE vs previous stage,Delta SSIM vs previous stage,Delta coherence vs previous stage
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,1,CLAHE,grayscale,0.004718800017144531,0.593440055847168,0.17841488122940063,0.17841488122940063,1.0,0.3472900390625,176.0,192.0,22760.0,34.0,1.0,0.7083479762077332,1.493848857644991,4478.0,176.0,192.0,25.443181818181817,0.06551265716552734,0.033589571714401245,0.3617733859468779,0.0,-7.572085357390701,0.06551265716552734,0.033589571714401245,0.033589571714401245,-0.016632080078125,0.3617733859468779,0.0,-7.572085357390701,0.06551265716552734,0.033589571714401245,0.033589571714401245,-0.016632080078125,0.3617733859468779,0.0,-7.572085357390701,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,2,Total Variation Restoration,grayscale,0.00478560000192374,0.635429859161377,0.16374462842941284,0.16374462842941284,1.0,0.34381103515625,157.0,170.0,22532.0,33.0,1.0,0.6283951997756958,1.464583703177703,4187.0,157.0,170.0,26.668789808917197,0.041989803314208984,-0.014670252799987793,-0.029265154467288168,0.0,1.22560799073538,0.10750246047973633,0.018919318914413452,0.018919318914413452,-0.020111083984375,0.33250823147958974,0.0,-6.346477366655321,0.10750246047973633,0.018919318914413452,0.018919318914413452,-0.020111083984375,0.33250823147958974,0.0,-6.346477366655321,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,0,P0,grayscale,8.570001227781177e-05,0.5279273986816406,0.1448253095149994,0.1448253095149994,1.0,0.363922119140625,131.0,189.0,23850.0,27.0,1.0,0.656519889831543,1.1320754716981132,4325.0,131.0,189.0,33.01526717557252,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,1,Total Variation Restoration,grayscale,0.005140000022947788,0.5958859324455261,0.13458704948425293,0.642652029171586,0.9734344482421875,0.3509992946155655,125.0,148.0,22392.0,26.0,2.0,0.6399160623550415,1.1611289746337978,3874.0,125.0,148.0,30.992,0.0679585337638855,-0.01023826003074646,0.02905350293568465,1.0,-2.023267175572517,0.0679585337638855,-0.01023826003074646,0.49782671965658665,-0.012922824525059495,0.02905350293568465,1.0,-2.023267175572517,0.0679585337638855,-0.01023826003074646,0.49782671965658665,-0.012922824525059495,0.02905350293568465,1.0,-2.023267175572517,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,2,CLAHE,grayscale,0.004753199988044798,0.68660569190979,0.16665734350681305,0.16665734350681305,1.0,0.34130859375,167.0,151.0,22368.0,37.0,1.0,0.6246870756149292,1.6541487839771103,3966.0,167.0,151.0,23.748502994011975,0.09071975946426392,0.03207029402256012,0.49301980934331247,-1.0,-7.243497005988026,0.15867829322814941,0.02183203399181366,0.02183203399181366,-0.022613525390625,0.5220733122789971,0.0,-9.266764181560543,0.15867829322814941,0.02183203399181366,0.02183203399181366,-0.022613525390625,0.5220733122789971,0.0,-9.266764181560543,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,0,P0,grayscale,8.259998867288232e-05,0.5279273986816406,0.1448253095149994,0.1448253095149994,1.0,0.363922119140625,131.0,189.0,23850.0,27.0,1.0,0.656519889831543,1.1320754716981132,4325.0,131.0,189.0,33.01526717557252,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,1,CLAHE,grayscale,0.00485680002020672,0.593440055847168,0.17841488122940063,0.17841488122940063,1.0,0.3472900390625,176.0,192.0,22760.0,34.0,1.0,0.7083479762077332,1.493848857644991,4478.0,176.0,192.0,25.443181818181817,0.06551265716552734,0.033589571714401245,0.3617733859468779,0.0,-7.572085357390701,0.06551265716552734,0.033589571714401245,0.033589571714401245,-0.016632080078125,0.3617733859468779,0.0,-7.572085357390701,0.06551265716552734,0.033589571714401245,0.033589571714401245,-0.016632080078125,0.3617733859468779,0.0,-7.572085357390701,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,2,Coherence-Guided Directional Diffusion,grayscale,0.2867728000273928,0.6005730032920837,0.16966821253299713,0.16966821253299713,1.0,0.3443145751953125,169.0,189.0,22565.0,32.0,2.0,0.7068911790847778,1.4181254154664302,4423.0,169.0,189.0,26.171597633136095,0.0071329474449157715,-0.008746668696403503,-0.07572344217856086,1.0,0.7284158149542783,0.07264560461044312,0.02484290301799774,0.02484290301799774,-0.0196075439453125,0.28604994376831705,1.0,-6.843669542436423,0.07264560461044312,0.02484290301799774,0.02484290301799774,-0.0196075439453125,0.28604994376831705,1.0,-6.843669542436423,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,3,Closing,binary ridge map,0.05487100000027567,0.6005730032920837,0.16966821253299713,0.16966821253299713,1.0,0.3511505126953125,149.0,191.0,23013.0,26.0,2.0,0.7108590602874756,1.1297962021466128,4438.0,149.0,191.0,29.78523489932886,0.0,0.0,-0.2883292133198174,0.0,3.6136372661927645,0.07264560461044312,0.02484290301799774,0.02484290301799774,-0.0127716064453125,-0.0022792695515003736,1.0,-3.2300322762436586,0.07264560461044312,0.02484290301799774,0.02484290301799774,-0.0127716064453125,-0.0022792695515003736,1.0,-3.2300322762436586,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,0,P0,grayscale,8.229998638853431e-05,0.5279273986816406,0.1448253095149994,0.1448253095149994,1.0,0.363922119140625,131.0,189.0,23850.0,27.0,1.0,0.656519889831543,1.1320754716981132,4325.0,131.0,189.0,33.01526717557252,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,1,CLAHE,grayscale,0.004758399969432503,0.593440055847168,0.17841488122940063,0.17841488122940063,1.0,0.3472900390625,176.0,192.0,22760.0,34.0,1.0,0.7083479762077332,1.493848857644991,4478.0,176.0,192.0,25.443181818181817,0.06551265716552734,0.033589571714401245,0.3617733859468779,0.0,-7.572085357390701,0.06551265716552734,0.033589571714401245,0.033589571714401245,-0.016632080078125,0.3617733859468779,0.0,-7.572085357390701,0.06551265716552734,0.033589571714401245,0.033589571714401245,-0.016632080078125,0.3617733859468779,0.0,-7.572085357390701,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,2,Total Variation Restoration,grayscale,0.005243499996140599,0.635429859161377,0.16374462842941284,0.16374462842941284,1.0,0.34381103515625,157.0,170.0,22532.0,33.0,1.0,0.6283951997756958,1.464583703177703,4187.0,157.0,170.0,26.668789808917197,0.041989803314208984,-0.014670252799987793,-0.029265154467288168,0.0,1.22560799073538,0.10750246047973633,0.018919318914413452,0.018919318914413452,-0.020111083984375,0.33250823147958974,0.0,-6.346477366655321,0.10750246047973633,0.018919318914413452,0.018919318914413452,-0.020111083984375,0.33250823147958974,0.0,-6.346477366655321,,,,,,,,,,,
Medium,4.0,40__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\40__F_Left_little_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,3,Closing,binary ridge map,0.05401640001218766,0.635429859161377,0.16374462842941284,0.16374462842941284,1.0,0.3487091064453125,147.0,182.0,22853.0,27.0,1.0,0.6332647800445557,1.181464140375443,4218.0,147.0,182.0,28.693877551020407,0.0,0.0,-0.28311956280226,0.0,2.02508774210321,0.10750246047973633,0.018919318914413452,0.018919318914413452,-0.0152130126953125,0.04938866867732972,0.0,-4.321389624552111,0.10750246047973633,0.018919318914413452,0.018919318914413452,-0.0152130126953125,0.04938866867732972,0.0,-4.321389624552111,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,0,P0,grayscale,0.00012690003495663404,0.7247051000595093,0.2296152114868164,0.2296152114868164,1.0,0.38037109375,205.0,68.0,24928.0,76.0,1.0,0.21782734990119934,3.048780487804878,4995.0,205.0,68.0,24.365853658536587,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,0,P0,grayscale,8.50000069476664e-05,0.7247051000595093,0.2296152114868164,0.2296152114868164,1.0,0.38037109375,205.0,68.0,24928.0,76.0,1.0,0.21782734990119934,3.048780487804878,4995.0,205.0,68.0,24.365853658536587,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,1,CLAHE,grayscale,0.004486399993766099,0.7456501722335815,0.2422693818807602,0.2422693818807602,1.0,0.3964996337890625,207.0,70.0,25985.0,75.0,2.0,0.30509909987449646,2.886280546469117,5194.0,207.0,70.0,25.091787439613526,0.020945072174072266,0.012654170393943787,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,0,P0,grayscale,8.249998791143298e-05,0.7247051000595093,0.2296152114868164,0.2296152114868164,1.0,0.38037109375,205.0,68.0,24928.0,76.0,1.0,0.21782734990119934,3.048780487804878,4995.0,205.0,68.0,24.365853658536587,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,1,CLAHE,grayscale,0.004577799991238862,0.7456501722335815,0.2422693818807602,0.2422693818807602,1.0,0.3964996337890625,207.0,70.0,25985.0,75.0,2.0,0.30509909987449646,2.886280546469117,5194.0,207.0,70.0,25.091787439613526,0.020945072174072266,0.012654170393943787,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,2,Ordinary Gabor,grayscale,0.8677357999840751,0.7642645835876465,0.17863589525222778,0.17863589525222778,1.0,0.3556060791015625,225.0,54.0,23305.0,88.0,0.0,0.2942287027835846,3.7760137309590216,4898.0,225.0,54.0,21.76888888888889,0.01861441135406494,-0.06363348662853241,0.8897331844899048,-2.0,-3.322898550724638,0.03955948352813721,-0.05097931623458862,-0.05097931623458862,-0.0247650146484375,0.7272332431541435,-1.0,-2.5969647696476983,0.03955948352813721,-0.05097931623458862,-0.05097931623458862,-0.0247650146484375,0.7272332431541435,-1.0,-2.5969647696476983,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,0,P0,grayscale,9.089999366551638e-05,0.7247051000595093,0.2296152114868164,0.2296152114868164,1.0,0.38037109375,205.0,68.0,24928.0,76.0,1.0,0.21782734990119934,3.048780487804878,4995.0,205.0,68.0,24.365853658536587,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,1,CLAHE,grayscale,0.004522999981418252,0.7456501722335815,0.2422693818807602,0.2422693818807602,1.0,0.3964996337890625,207.0,70.0,25985.0,75.0,2.0,0.30509909987449646,2.886280546469117,5194.0,207.0,70.0,25.091787439613526,0.020945072174072266,0.012654170393943787,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,2,Coherence-Guided Directional Diffusion,grayscale,0.277284600015264,0.7559877038002014,0.2262379378080368,0.2262379378080368,1.0,0.3918914794921875,204.0,67.0,25683.0,76.0,1.0,0.30097728967666626,2.959155861854145,5141.0,204.0,67.0,25.20098039215686,0.010337531566619873,-0.01603144407272339,0.07287531538502812,-1.0,0.10919295254333505,0.03128260374069214,-0.003377273678779602,-0.003377273678779602,0.0115203857421875,-0.08962462595073317,0.0,0.8351267336202746,0.03128260374069214,-0.003377273678779602,-0.003377273678779602,0.0115203857421875,-0.08962462595073317,0.0,0.8351267336202746,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,0,P0,grayscale,7.720000576227903e-05,0.7247051000595093,0.2296152114868164,0.2296152114868164,1.0,0.38037109375,205.0,68.0,24928.0,76.0,1.0,0.21782734990119934,3.048780487804878,4995.0,205.0,68.0,24.365853658536587,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,1,CLAHE,grayscale,0.004478999995626509,0.7456501722335815,0.2422693818807602,0.2422693818807602,1.0,0.3964996337890625,207.0,70.0,25985.0,75.0,2.0,0.30509909987449646,2.886280546469117,5194.0,207.0,70.0,25.091787439613526,0.020945072174072266,0.012654170393943787,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,2,Total Variation Restoration,grayscale,0.005064499971922487,0.7702137231826782,0.2222452461719513,0.2222452461719513,1.0,0.3917694091796875,191.0,66.0,25675.0,71.0,0.0,0.30901655554771423,2.765335929892892,4997.0,191.0,66.0,26.162303664921467,0.02456355094909668,-0.0200241357088089,-0.1209446165762249,-2.0,1.0705162253079408,0.045508623123168945,-0.007369965314865112,-0.007369965314865112,0.0113983154296875,-0.2834445579119862,-1.0,1.7964500063848803,0.045508623123168945,-0.007369965314865112,-0.007369965314865112,0.0113983154296875,-0.2834445579119862,-1.0,1.7964500063848803,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,0,P0,grayscale,8.849997539073229e-05,0.7247051000595093,0.2296152114868164,0.2296152114868164,1.0,0.38037109375,205.0,68.0,24928.0,76.0,1.0,0.21782734990119934,3.048780487804878,4995.0,205.0,68.0,24.365853658536587,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,1,Total Variation Restoration,grayscale,0.004642200015950948,0.7621694207191467,0.21077269315719604,0.21077269315719604,1.0,0.376953125,201.0,63.0,24704.0,78.0,1.0,0.21980245411396027,3.1573834196891193,4821.0,201.0,63.0,23.98507462686567,0.03746432065963745,-0.01884251832962036,0.1086029318842412,0.0,-0.3807790316709152,0.03746432065963745,-0.01884251832962036,-0.01884251832962036,-0.00341796875,0.1086029318842412,0.0,-0.3807790316709152,0.03746432065963745,-0.01884251832962036,-0.01884251832962036,-0.00341796875,0.1086029318842412,0.0,-0.3807790316709152,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,2,CLAHE,grayscale,0.004716900002676994,0.7781060338020325,0.23348823189735413,0.23348823189735413,1.0,0.395477294921875,187.0,61.0,25918.0,73.0,1.0,0.2090824842453003,2.8165753530365,4939.0,187.0,61.0,26.41176470588235,0.015936613082885742,0.02271553874015808,-0.3408080666526194,0.0,2.42669007901668,0.05340093374252319,0.0038730204105377197,0.0038730204105377197,0.015106201171875,-0.23220513476837823,0.0,2.045911047345765,0.05340093374252319,0.0038730204105377197,0.0038730204105377197,0.015106201171875,-0.23220513476837823,0.0,2.045911047345765,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,0,P0,grayscale,7.830001413822174e-05,0.7247051000595093,0.2296152114868164,0.2296152114868164,1.0,0.38037109375,205.0,68.0,24928.0,76.0,1.0,0.21782734990119934,3.048780487804878,4995.0,205.0,68.0,24.365853658536587,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,1,CLAHE,grayscale,0.0045553999952971935,0.7456501722335815,0.2422693818807602,0.2422693818807602,1.0,0.3964996337890625,207.0,70.0,25985.0,75.0,2.0,0.30509909987449646,2.886280546469117,5194.0,207.0,70.0,25.091787439613526,0.020945072174072266,0.012654170393943787,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,0.020945072174072266,0.012654170393943787,0.012654170393943787,0.0161285400390625,-0.1624999413357613,1.0,0.7259337810769395,,,,,,,,,,,
Medium,5.0,489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\489__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Real\489__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,2,Coherence-Guided Directional Diffusion,grayscale,0.276526500005275,0.7559877038002014,0.2262379378080368,0.2262379378080368,1.0,0.3918914794921875,204.0,67.0,25683.0,76.0,1.0,0.30097728967666626,2.959155861854145,5141.0,204.0,67.0,25.20098039215686,0.010337531566619873,-0.01603144407272339,0.07287531538502812,-1.0,0.10919295254333505,0.03128260374069214,-0.003377273678779602,-0.003377273678779602,0.0115203857421875,-0.08962462595073317,0.0,0.8351267336202746,0.03128260374069214,-0.003377273678779602,-0.003377273678779602,0.0115203857421875,-0.08962462595073317,0.0,0.8351267336202746,,,,,,,,,,,
