Category,Category order,Image,Path,Real pair candidate path,Real pair candidate exists,Pairing used for metrics,Selection rule,Experiment,Pipeline ID,Pipeline,Purpose,Final output domain,Has Closing stage,Is baseline,Is grayscale finalist candidate,Runtime (s),Ridge coherence,Local contrast,Foreground/background separation proxy,Foreground usable-area ratio,Ridge coverage in foreground,Detected ridge endings,Detected bifurcations,Ridge pixels,Connected components,Small connected components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0,Delta Ridge coherence vs CLAHE,Delta Local contrast vs CLAHE,Delta Foreground/background separation proxy vs CLAHE,Delta Ridge coverage in foreground vs CLAHE,Delta Fragmentation per 1000 ridge pixels vs CLAHE,Delta Small connected components <20px vs CLAHE,Delta Ridge continuity proxy vs CLAHE
Easy,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,test whether morphology can repair ridge gaps after directional enhancement,morphology-assisted structural output,True,False,False,0.33872699993662536,0.749893844127655,0.23733094334602356,0.23733094334602356,1.0,0.4038848876953125,204.0,55.0,26469.0,72.0,1.0,0.3766670525074005,2.7201632097925876,4490.0,204.0,55.0,22.00980392156863,0.05508965253829956,-0.01415666937828064,-0.01415666937828064,0.02032470703125,-1.5365102198131724,1.0,4.790680415592533,0.013650834560394287,-0.012188076972961426,-0.012188076972961426,0.0026397705078125,-1.0826965407398128,1.0,4.030046836548387
Easy,7,9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\9__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\9__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,test whether morphology improves continuity after CLAHE plus TV restoration,morphology-assisted structural output,True,False,False,0.062034800008405,0.7575976848602295,0.2313978523015976,0.2313978523015976,1.0,0.40216064453125,209.0,58.0,26356.0,74.0,1.0,0.26669448614120483,2.8077098193959626,4435.0,209.0,58.0,21.220095693779903,0.06279349327087402,-0.020089760422706604,-0.020089760422706604,0.0186004638671875,-1.4489636102097974,1.0,4.000972187803807,0.02135467529296875,-0.01812116801738739,-0.01812116801738739,0.00091552734375,-0.9951499311364378,1.0,3.240338608759661
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,neutral common-preprocessing control,grayscale,False,True,False,0.000132500019390136,0.7484726905822754,0.21836848556995392,0.21836848556995392,1.0,0.40997314453125,220.0,93.0,26868.0,77.0,1.0,0.4113815724849701,2.8658627363406284,5658.0,220.0,93.0,25.71818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009195089340209961,-0.03492449223995209,-0.03492449223995209,-0.0158538818359375,0.46503140370007223,1.0,-2.126157804459691
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,main M1 enhancement baseline from Direct24,grayscale,False,True,True,0.004751099913846701,0.7576677799224854,0.253292977809906,0.253292977809906,1.0,0.4258270263671875,212.0,90.0,27907.0,67.0,0.0,0.44995880126953125,2.400831332640556,5903.0,212.0,90.0,27.84433962264151,0.009195089340209961,0.03492449223995209,0.03492449223995209,0.0158538818359375,-0.46503140370007223,-1.0,2.126157804459691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,measure exact trade-off of the Direct24 M2 coherence winner,grayscale,False,False,True,0.8732675000210293,0.76463782787323,0.18601706624031067,0.18601706624031067,1.0,0.379669189453125,223.0,55.0,24882.0,88.0,3.0,0.42187124490737915,3.5366931918656053,5460.0,223.0,55.0,24.484304932735427,0.01616513729095459,-0.03235141932964325,-0.03235141932964325,-0.030303955078125,0.6708304555249769,2.0,-1.2338768854463922,0.006970047950744629,-0.06727591156959534,-0.06727591156959534,-0.0461578369140625,1.1358618592250491,3.0,-3.360034689906083
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,test whether directional enhancement is more compatible with CLAHE than Ordinary Gabor,grayscale,False,False,True,0.2795058999909088,0.761729896068573,0.23031428456306458,0.23031428456306458,1.0,0.4177398681640625,225.0,85.0,27377.0,73.0,1.0,0.45267924666404724,2.666471855937466,5795.0,225.0,85.0,25.755555555555556,0.013257205486297607,0.011945798993110657,0.011945798993110657,0.0077667236328125,-0.19939088040316255,0.0,0.037373737373737725,0.0040621161460876465,-0.02297869324684143,-0.02297869324684143,-0.008087158203125,0.2656405232969097,1.0,-2.088784067085953
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,test CLAHE followed by the best Direct24 supporting restoration candidate,grayscale,False,False,True,0.009353200031910092,0.7791279554367065,0.2301790863275528,0.2301790863275528,1.0,0.4203948974609375,226.0,82.0,27551.0,77.0,1.0,0.45301440358161926,2.7948168850495447,5669.0,226.0,82.0,25.08407079646018,0.030655264854431152,0.011810600757598877,0.011810600757598877,0.0104217529296875,-0.07104585129108365,0.0,-0.6341110217216404,0.02146017551422119,-0.02311389148235321,-0.02311389148235321,-0.00543212890625,0.3939855524089886,1.0,-2.7602688261813313
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,explicit order test for restoration before local contrast enhancement,grayscale,False,False,True,0.009961100062355399,0.7843649983406067,0.24369004368782043,0.24369004368782043,1.0,0.4222259521484375,225.0,81.0,27671.0,76.0,1.0,0.4520617127418518,2.7465577680604243,5623.0,225.0,81.0,24.99111111111111,0.0358923077583313,0.025321558117866516,0.025321558117866516,0.0122528076171875,-0.1193049682802041,0.0,-0.727070707070709,0.026697218418121338,-0.009602934122085571,-0.009602934122085571,-0.00360107421875,0.34572643541986814,1.0,-2.8532285115304
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,test whether morphology can repair ridge gaps after directional enhancement,morphology-assisted structural output,True,False,False,0.34321750001981854,0.761729896068573,0.23031428456306458,0.23031428456306458,1.0,0.424346923828125,191.0,108.0,27810.0,52.0,0.0,0.5562387704849243,1.8698309960445885,5865.0,191.0,108.0,30.706806282722514,0.013257205486297607,0.011945798993110657,0.011945798993110657,0.014373779296875,-0.9960317402960399,-1.0,4.988624464540695,0.0040621161460876465,-0.02297869324684143,-0.02297869324684143,-0.0014801025390625,-0.5310003365959677,0.0,2.8624666600810045
Medium,0,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,data\SOCOFing\Real\100__M_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,test whether morphology improves continuity after CLAHE plus TV restoration,morphology-assisted structural output,True,False,False,0.06460240005981177,0.7791279554367065,0.2301790863275528,0.2301790863275528,1.0,0.425262451171875,188.0,102.0,27870.0,53.0,0.0,0.5544671416282654,1.901686401148188,5765.0,188.0,102.0,30.664893617021278,0.030655264854431152,0.011810600757598877,0.011810600757598877,0.015289306640625,-0.9641763351924404,-1.0,4.946711798839459,0.02146017551422119,-0.02311389148235321,-0.02311389148235321,-0.0005645751953125,-0.49914493149236816,0.0,2.820553994379768
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,neutral common-preprocessing control,grayscale,False,True,False,8.09000339359045e-05,0.697451651096344,0.19416706264019012,0.4028067849576473,0.954010009765625,0.543680624420204,161.0,263.0,33992.0,24.0,0.0,0.6590962409973145,0.7060484819957638,7119.0,161.0,263.0,44.21739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017033040523529053,-0.057236865162849426,0.15140285715460777,0.04117818301395404,-0.2656507770835511,0.0,3.7903642773207977
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,main M1 enhancement baseline from Direct24,grayscale,False,True,True,0.004701899946667254,0.714484691619873,0.25140392780303955,0.25140392780303955,1.0,0.50250244140625,185.0,246.0,32932.0,32.0,0.0,0.6656747460365295,0.9716992590793149,7479.0,185.0,246.0,40.42702702702703,0.017033040523529053,0.057236865162849426,-0.15140285715460777,-0.04117818301395404,0.2656507770835511,0.0,-3.7903642773207977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,measure exact trade-off of the Direct24 M2 coherence winner,grayscale,False,False,True,0.8724392999429256,0.7191179990768433,0.178170308470726,0.178170308470726,1.0,0.4145965576171875,231.0,198.0,27171.0,51.0,1.0,0.5703507661819458,1.8770012145301977,6869.0,231.0,198.0,29.735930735930737,0.021666347980499268,-0.01599675416946411,-0.2246364764869213,-0.12908406680301654,1.170952732534434,1.0,-14.481460568417091,0.004633307456970215,-0.07323361933231354,-0.07323361933231354,-0.0879058837890625,0.9053019554508829,1.0,-10.691096291096294
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,test whether directional enhancement is more compatible with CLAHE than Ordinary Gabor,grayscale,False,False,True,0.2892106999643147,0.723655104637146,0.23203541338443756,0.23203541338443756,1.0,0.496124267578125,182.0,224.0,32514.0,35.0,0.0,0.666789710521698,1.076459371347727,7340.0,182.0,224.0,40.32967032967033,0.026203453540802002,0.037868350744247437,-0.17077137157320976,-0.04755635684207904,0.3704108893519633,0.0,-3.8877209746774994,0.00917041301727295,-0.01936851441860199,-0.01936851441860199,-0.006378173828125,0.1047601122684122,0.0,-0.09735669735670172
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,test CLAHE followed by the best Direct24 supporting restoration candidate,grayscale,False,False,True,0.011839799990411848,0.7321380376815796,0.22671844065189362,0.22671844065189362,1.0,0.501495361328125,186.0,220.0,32866.0,38.0,1.0,0.6154080033302307,1.1562100651128826,7099.0,186.0,220.0,38.166666666666664,0.034686386585235596,0.03255137801170349,-0.1760883443057537,-0.04218526309207904,0.45016158311711885,1.0,-6.050724637681164,0.017653346061706543,-0.024685487151145935,-0.024685487151145935,-0.001007080078125,0.18451080603356773,1.0,-2.260360360360366
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,explicit order test for restoration before local contrast enhancement,grayscale,False,False,True,0.010438599972985685,0.732889711856842,0.23344942927360535,0.23344942927360535,1.0,0.500579833984375,187.0,191.0,32806.0,35.0,1.0,0.6038834452629089,1.0668780101201,6755.0,187.0,191.0,36.12299465240642,0.03543806076049805,0.03928236663341522,-0.16935735568404198,-0.04310079043582904,0.36082952812433633,1.0,-8.094396651941409,0.018405020236968994,-0.017954498529434204,-0.017954498529434204,-0.001922607421875,0.09517875104078521,1.0,-4.304032374620611
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,test whether morphology can repair ridge gaps after directional enhancement,morphology-assisted structural output,True,False,False,0.33581939997384325,0.723655104637146,0.23203541338443756,0.23203541338443756,1.0,0.51007080078125,140.0,263.0,33428.0,13.0,0.0,0.6970204710960388,0.38889553667584065,7303.0,140.0,263.0,52.16428571428571,0.026203453540802002,0.037868350744247437,-0.17077137157320976,-0.03360982363895404,-0.3171529453199231,0.0,7.946894409937883,0.00917041301727295,-0.01936851441860199,-0.01936851441860199,0.007568359375,-0.5828037224034742,0.0,11.73725868725868
Medium,1,178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\178__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Real\178__M_Right_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,test whether morphology improves continuity after CLAHE plus TV restoration,morphology-assisted structural output,True,False,False,0.05876149999676272,0.7321380376815796,0.22671844065189362,0.22671844065189362,1.0,0.5121002197265625,156.0,255.0,33561.0,22.0,0.0,0.6487589478492737,0.6555227794165848,7145.0,156.0,255.0,45.80128205128205,0.034686386585235596,0.03255137801170349,-0.1760883443057537,-0.03158040469364154,-0.05052570257917899,0.0,1.5838907469342232,0.017653346061706543,-0.024685487151145935,-0.024685487151145935,0.0095977783203125,-0.3161764796627301,0.0,5.374255024255021
Medium,2,256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Real\256__M_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,neutral common-preprocessing control,grayscale,False,True,False,0.00012699997751042247,0.5783807039260864,0.1488335281610489,0.1488335281610489,1.0,0.315032958984375,144.0,70.0,20646.0,40.0,3.0,0.5278504490852356,1.9374212922600018,4318.0,144.0,70.0,29.98611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06619024276733398,-0.03101806342601776,-0.03101806342601776,-0.0099639892578125,-0.550958443877845,2.0,6.189236111111111
Medium,2,256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Real\256__M_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,main M1 enhancement baseline from Direct24,grayscale,False,True,True,0.00576060003368184,0.6445709466934204,0.17985159158706665,0.17985159158706665,1.0,0.3249969482421875,192.0,88.0,21299.0,53.0,1.0,0.5911075472831726,2.488379736137847,4569.0,192.0,88.0,23.796875,0.06619024276733398,0.03101806342601776,0.03101806342601776,0.0099639892578125,0.550958443877845,-2.0,-6.189236111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,2,256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Real\256__M_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,measure exact trade-off of the Direct24 M2 coherence winner,grayscale,False,False,True,0.882687299977988,0.7052104473114014,0.1315038502216339,0.1315038502216339,1.0,0.272430419921875,199.0,51.0,17854.0,71.0,0.0,0.538142740726471,3.976699899182256,4184.0,199.0,51.0,21.025125628140703,0.12682974338531494,-0.017329677939414978,-0.017329677939414978,-0.0426025390625,2.039278606922254,-3.0,-8.960985482970408,0.06063950061798096,-0.04834774136543274,-0.04834774136543274,-0.0525665283203125,1.4883201630444094,-1.0,-2.771749371859297
Medium,2,256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Real\256__M_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,test whether directional enhancement is more compatible with CLAHE than Ordinary Gabor,grayscale,False,False,True,0.3282370999804698,0.6543400287628174,0.16714538633823395,0.16714538633823395,1.0,0.320892333984375,193.0,86.0,21030.0,54.0,2.0,0.5703281164169312,2.5677603423680453,4521.0,193.0,86.0,23.424870466321245,0.07595932483673096,0.01831185817718506,0.01831185817718506,0.005859375,0.6303390501080435,-1.0,-6.561240644789866,0.009769082069396973,-0.012706205248832703,-0.012706205248832703,-0.0041046142578125,0.07938060623019849,1.0,-0.37200453367875497
Medium,2,256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Real\256__M_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,test CLAHE followed by the best Direct24 supporting restoration candidate,grayscale,False,False,True,0.009649100014939904,0.6796867847442627,0.1633685976266861,0.1633685976266861,1.0,0.322479248046875,179.0,65.0,21134.0,52.0,3.0,0.5808649659156799,2.460490205356298,4342.0,179.0,65.0,24.256983240223462,0.10130608081817627,0.014535069465637207,0.014535069465637207,0.0074462890625,0.523068913096296,0.0,-5.729127870887648,0.035115838050842285,-0.016482993960380554,-0.016482993960380554,-0.0025177001953125,-0.027889530781548988,2.0,0.4601082402234624
Medium,2,256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Real\256__M_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,explicit order test for restoration before local contrast enhancement,grayscale,False,False,True,0.01606629998423159,0.7494034767150879,0.17278192937374115,0.17278192937374115,1.0,0.3204345703125,174.0,58.0,21000.0,51.0,0.0,0.5734285712242126,2.4285714285714284,4197.0,174.0,58.0,24.120689655172413,0.17102277278900146,0.02394840121269226,0.02394840121269226,0.005401611328125,0.49115013631142657,-3.0,-5.865421455938698,0.10483253002166748,-0.0070696622133255005,-0.0070696622133255005,-0.0045623779296875,-0.05980830756641842,-1.0,0.3238146551724128
Medium,2,256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Real\256__M_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,test whether morphology can repair ridge gaps after directional enhancement,morphology-assisted structural output,True,False,False,0.40733660000842065,0.6543400287628174,0.16714538633823395,0.16714538633823395,1.0,0.3290252685546875,145.0,112.0,21563.0,28.0,2.0,0.8351806402206421,1.2985206140147476,4561.0,145.0,112.0,31.455172413793104,0.07595932483673096,0.01831185817718506,0.01831185817718506,0.0139923095703125,-0.6389006782452542,-1.0,1.4690613026819932,0.009769082069396973,-0.012706205248832703,-0.012706205248832703,0.0040283203125,-1.1898591221230992,1.0,7.658297413793104
Medium,2,256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\256__M_Right_little_finger_Obl.BMP,data\SOCOFing\Real\256__M_Right_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,test whether morphology improves continuity after CLAHE plus TV restoration,morphology-assisted structural output,True,False,False,0.06276690005324781,0.6796867847442627,0.1633685976266861,0.1633685976266861,1.0,0.3281402587890625,153.0,95.0,21505.0,36.0,3.0,0.6246454119682312,1.6740292955126717,4381.0,153.0,95.0,28.633986928104576,0.10130608081817627,0.014535069465637207,0.014535069465637207,0.0131072998046875,-0.26339199674733016,0.0,-1.3521241830065343,0.035115838050842285,-0.016482993960380554,-0.016482993960380554,0.003143310546875,-0.8143504406251751,2.0,4.8371119281045765
Medium,3,333__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\333__M_Left_little_finger_CR.BMP,data\SOCOFing\Real\333__M_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,neutral common-preprocessing control,grayscale,False,True,False,0.00017300003673881292,0.5770723223686218,0.15930521488189697,0.15930521488189697,1.0,0.306854248046875,125.0,77.0,20110.0,34.0,1.0,0.3777722418308258,1.6907011437095973,4032.0,125.0,77.0,32.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10703074932098389,-0.016941815614700317,-0.016941815614700317,0.008270263671875,-0.14903720461419656,1.0,1.0636923076923068
Medium,3,333__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\333__M_Left_little_finger_CR.BMP,data\SOCOFing\Real\333__M_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,main M1 enhancement baseline from Direct24,grayscale,False,True,True,0.004724600003100932,0.6841030716896057,0.1762470304965973,0.1762470304965973,1.0,0.298583984375,130.0,68.0,19568.0,36.0,0.0,0.49197670817375183,1.839738348323794,4055.0,130.0,68.0,31.192307692307693,0.10703074932098389,0.016941815614700317,0.016941815614700317,-0.008270263671875,0.14903720461419656,-1.0,-1.0636923076923068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medium,3,333__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\333__M_Left_little_finger_CR.BMP,data\SOCOFing\Real\333__M_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,measure exact trade-off of the Direct24 M2 coherence winner,grayscale,False,False,True,0.8785266000195406,0.7461588382720947,0.13421623408794403,0.13421623408794403,1.0,0.26837158203125,139.0,44.0,17588.0,44.0,0.0,0.4644075632095337,2.501705708437571,3804.0,139.0,44.0,27.366906474820144,0.1690865159034729,-0.025088980793952942,-0.025088980793952942,-0.038482666015625,0.8110045647279738,-1.0,-4.889093525179856,0.062055766582489014,-0.04203079640865326,-0.04203079640865326,-0.03021240234375,0.6619673601137772,0.0,-3.825401217487549
Medium,3,333__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\333__M_Left_little_finger_CR.BMP,data\SOCOFing\Real\333__M_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,test whether directional enhancement is more compatible with CLAHE than Ordinary Gabor,grayscale,False,False,True,0.28789279994089156,0.6934921741485596,0.16328869760036469,0.16328869760036469,1.0,0.29400634765625,131.0,71.0,19268.0,34.0,0.0,0.44140544533729553,1.7645837658293544,3995.0,131.0,71.0,30.49618320610687,0.11641985177993774,0.003983482718467712,0.003983482718467712,-0.012847900390625,0.07388262211975705,-1.0,-1.7598167938931297,0.009389102458953857,-0.012958332896232605,-0.012958332896232605,-0.00457763671875,-0.07515458249443951,0.0,-0.6961244862008229
Medium,3,333__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\333__M_Left_little_finger_CR.BMP,data\SOCOFing\Real\333__M_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,test CLAHE followed by the best Direct24 supporting restoration candidate,grayscale,False,False,True,0.009886199957691133,0.7163437008857727,0.16153669357299805,0.16153669357299805,1.0,0.2953643798828125,125.0,55.0,19357.0,37.0,0.0,0.3306814134120941,1.9114532210569821,3897.0,125.0,55.0,31.176,0.13927137851715088,0.0022314786911010742,0.0022314786911010742,-0.0114898681640625,0.22075207734738478,-1.0,-1.0800000000000018,0.03224062919616699,-0.014710336923599243,-0.014710336923599243,-0.0032196044921875,0.07171487273318822,0.0,-0.01630769230769502
Medium,3,333__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\333__M_Left_little_finger_CR.BMP,data\SOCOFing\Real\333__M_Left_little_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,explicit order test for restoration before local contrast enhancement,grayscale,False,False,True,0.010563499934505671,0.7904847264289856,0.16917209327220917,0.16917209327220917,1.0,0.2966156005859375,128.0,60.0,19439.0,37.0,0.0,0.32861772179603577,1.903390092082926,3876.0,128.0,60.0,30.28125,0.21341240406036377,0.009866878390312195,0.009866878390312195,-0.0102386474609375,0.21268894837332875,-1.0,-1.9747500000000002,0.10638165473937988,-0.0070749372243881226,-0.0070749372243881226,-0.0019683837890625,0.06365174375913218,0.0,-0.9110576923076934
