Experiment,Protocol,Category,Image,Relative path,Seed,Candidate ID,Pipeline,Fixed parameters,Degradation parameters,Runtime (s),Input MSE,Input PSNR (dB),Input SSIM,MSE,MSE_255_equivalent,PSNR (dB),SSIM,Delta PSNR vs degraded input (dB),PSNR delta to 28.17 dB,Target exceeded,Delta PSNR vs NLM (dB),Delta MSE vs NLM,Delta SSIM vs NLM,Altered split,Member,Is member technique,Is baseline,Ridge coherence,Local contrast,Foreground/background separation proxy,Ridge coverage in foreground,Fragmentation per 1000 ridge pixels,Small connected components <20px,Ridge continuity proxy,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0,Delta Ridge coherence vs NLM,Delta Local contrast vs NLM,Delta Foreground/background separation proxy vs NLM,Delta Ridge coverage in foreground vs NLM,Delta Fragmentation per 1000 ridge pixels vs NLM,Delta Small connected components <20px vs NLM,Delta Ridge continuity proxy vs NLM
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}","{""gaussian_noise_sigma"": 0.04825}",0.09105399996042252,0.002031270406233776,26.922322587132548,0.9139492286464572,0.001394595682737294,90.68358426999254,28.55551683578449,0.9523853311181069,1.633194248651943,0.3855168357844896,True,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}","{""gaussian_noise_sigma"": 0.04825}",0.09808390005491674,0.002031270406233776,26.922322587132548,0.9139492286464572,0.001438380809317233,93.53071212585307,28.421261198705988,0.9465382854058743,1.4989386115734398,0.2512611987059863,True,-0.1342556370785033,4.378512657993898e-05,-0.005847045712232601,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}","{""gaussian_noise_sigma"": 0.04825}",1.894408299936913,0.002031270406233776,26.922322587132548,0.9139492286464572,0.0035620009665918327,231.61911285263392,24.483059670217248,0.9270201184892766,-2.4392629169153004,-3.686940329782754,False,-4.0724571655672435,0.0021674052838545387,-0.02536521262883029,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}","{""gaussian_noise_sigma"": 0.04825}",0.3722162999911234,0.002031270406233776,26.922322587132548,0.9139492286464572,0.0020024460391280313,130.20905369430022,26.98439178227339,0.9407812451397181,0.06206919514084319,-1.1856082177266103,False,-1.5711250535110999,0.0006078503563907373,-0.0116040859783888,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,576__M_Left_middle_finger.BMP,data\SOCOFing\Real\576__M_Left_middle_finger.BMP,20260912.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}","{""gaussian_noise_sigma"": 0.04825}",0.37423800001852214,0.002031270406233776,26.922322587132548,0.9139492286464572,0.0030469778168243167,198.1297325390012,25.161307075974314,0.91967594595325,-1.7610155111582344,-3.008692924025688,False,-3.3942097598101775,0.0016523821340870227,-0.032709385164856886,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}","{""gaussian_noise_sigma"": 0.04825}",0.09200199996121228,0.001830779564256493,27.373639439507528,0.8725444532354772,0.0012803398035443943,83.25409572547424,28.92674752837074,0.9426693833119869,1.5531080888632118,0.7567475283707381,True,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}","{""gaussian_noise_sigma"": 0.04825}",0.1082153000170365,0.001830779564256493,27.373639439507528,0.8725444532354772,0.0012377897918983236,80.4872812181885,29.073531032723125,0.9363291428934336,1.6998915932155967,0.903531032723123,True,0.14678350435238485,-4.255001164607075e-05,-0.0063402404185533,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}","{""gaussian_noise_sigma"": 0.04825}",2.0609640000620857,0.001830779564256493,27.373639439507528,0.8725444532354772,0.0030253871329506154,196.72579832011377,25.19219044500208,0.9110589835520312,-2.1814489945054483,-2.977809554997922,False,-3.73455708336866,0.001745047329406221,-0.03161039975995572,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}","{""gaussian_noise_sigma"": 0.04825}",0.4206524998880923,0.001830779564256493,27.373639439507528,0.8725444532354772,0.0014575922178975923,94.77993396879094,28.363639590683572,0.9376890432884694,0.9900001511760443,0.19363959068357062,True,-0.5631079376871675,0.00017725241435319794,-0.004980340023517549,,,,,,,,,,,,,,,,,,,,,,,,,
controlled compatibility,gaussian_noise_only_s055,Controlled,506__M_Right_ring_finger.BMP,data\SOCOFing\Real\506__M_Right_ring_finger.BMP,20260913.0,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}","{""gaussian_noise_sigma"": 0.04825}",0.4698235000250861,0.001830779564256493,27.373639439507528,0.8725444532354772,0.0019219030780779276,124.97174765201724,27.162685176650196,0.9248016457597613,-0.21095426285733154,-1.0073148233498053,False,-1.7640623517205434,0.0006415632745335332,-0.017867737552225593,,,,,,,,,,,,,,,,,,,,,,,,,
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.09389919997192919,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.8101440668106079,0.21973806619644165,0.21973806619644165,0.416748046875,2.3432923257176332,1.0,33.52873563218391,0.04857373237609863,-0.005068883299827576,-0.005068883299827576,-0.000823974609375,-0.0684594830962233,0.0,2.079537771221343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.09515390009619296,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.827761173248291,0.20887571573257446,0.20887571573257446,0.414459228515625,2.3930491127310214,0.0,33.83431952662722,0.06619083881378174,-0.015931233763694763,-0.015931233763694763,-0.00311279296875,-0.018702696082835146,-1.0,2.385121665664652,0.017617106437683105,-0.010862350463867188,-0.010862350463867188,-0.002288818359375,0.04975678701338815,-1.0,0.30558389444330913
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,1.9475459000095725,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.8096990585327148,0.2007492631673813,0.2007492631673813,0.409912109375,2.5312686122692076,1.0,32.965714285714284,0.048128724098205566,-0.02405768632888794,-0.02405768632888794,-0.007659912109375,0.1195168034553511,0.0,1.5165164247517176,-0.0004450082778930664,-0.018988803029060364,-0.018988803029060364,-0.0068359375,0.1879762865515744,0.0,-0.5630213464696254
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.3937221000669524,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.8116170167922974,0.1988363265991211,0.1988363265991211,0.408843994140625,2.5752034037471074,1.0,31.828729281767956,0.050046682357788086,-0.025970622897148132,-0.025970622897148132,-0.00872802734375,0.1634515949332509,0.0,0.3795314208053888,0.0014729499816894531,-0.020901739597320557,-0.020901739597320557,-0.007904052734375,0.2319110780294742,0.0,-1.7000063504159542
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\100__M_Left_index_finger_CR.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.3822988000465557,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.8269113898277283,0.18928109109401703,0.18928109109401703,0.40594482421875,2.4808299503834013,2.0,31.814606741573034,0.065341055393219,-0.0355258584022522,-0.0355258584022522,-0.011627197265625,0.06907814156954473,1.0,0.3654088806104667,0.01676732301712036,-0.03045697510242462,-0.03045697510242462,-0.01080322265625,0.13753762466576802,1.0,-1.7141288906108763
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.08863509993534535,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.7195363640785217,0.1992330253124237,0.1992330253124237,0.422332763671875,3.1071609220319387,0.0,21.260416666666668,0.040605902671813965,-0.0051582008600234985,-0.0051582008600234985,-0.00030517578125,0.03834728927867159,-2.0,0.27035044150110465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.0935469000833109,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.7353819608688354,0.18961915373802185,0.579914104193449,0.41634992738172494,3.4141091772739083,1.0,20.208904109589042,0.056451499462127686,-0.014772072434425354,0.3755228780210018,-0.006288012071400062,0.34529554452064115,-1.0,-0.7811621155765209,0.01584559679031372,-0.009613871574401855,0.3806810788810253,-0.005982836290150062,0.30694825524196956,1.0,-1.0515125570776256
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,1.9963344000279903,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.7213330864906311,0.18450519442558289,0.18450519442558289,0.4116973876953125,3.595122493606612,0.0,19.530944625407166,0.04240262508392334,-0.01988603174686432,-0.01988603174686432,-0.0109405517578125,0.5263088608533448,-2.0,-1.4591215997583973,0.001796722412109375,-0.01472783088684082,-0.01472783088684082,-0.0106353759765625,0.48796157157467324,0.0,-1.729472041259502
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.4129676000447944,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.720373272895813,0.18328678607940674,0.18328678607940674,0.4150238037109375,3.3089451818081543,1.0,19.79344262295082,0.041442811489105225,-0.021104440093040466,-0.021104440093040466,-0.0076141357421875,0.2401315490548872,-1.0,-1.1966236022147427,0.0008369088172912598,-0.015946239233016968,-0.015946239233016968,-0.0073089599609375,0.2017842597762156,1.0,-1.4669740437158474
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,281__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\281__M_Left_ring_finger_Zcut.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.4080405000131577,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.7333971858024597,0.17470331490039825,0.5657664462924004,0.4090593731209818,3.4298205939996986,0.0,19.059016393442622,0.05446672439575195,-0.02968791127204895,0.36137522011995316,-0.013578566332143216,0.3610069612464315,-2.0,-1.931049831722941,0.013860821723937988,-0.02452971041202545,0.36653342097997665,-0.013273390550893216,0.3226596719677599,0.0,-2.2014002732240456
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.09090289997402579,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.6412897109985352,0.130601704120636,0.130601704120636,0.2836456298828125,2.4207864866318793,0.0,22.164772727272727,0.06952142715454102,-0.00708615779876709,-0.00708615779876709,-0.0066986083984375,-0.25947418185666393,0.0,2.7891858728126344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.10320989997126162,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.6673883199691772,0.12285186350345612,0.12285186350345612,0.2768402099609375,2.5354131069834094,0.0,23.025,0.0956200361251831,-0.01483599841594696,-0.01483599841594696,-0.0135040283203125,-0.1448475615051339,0.0,3.6494131455399064,0.02609860897064209,-0.007749840617179871,-0.007749840617179871,-0.006805419921875,0.11462662035153004,0.0,0.860227272727272
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C2_NLM_MOD_GABOR,NLM -> Modified / Orientation-Adaptive Gabor,"{""Modified Gabor"": {""bandwidth"": 1.8, ""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 8, ""use_local_frequency"": true}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,2.018118800013326,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.6870248913764954,0.1246112808585167,0.1246112808585167,0.2777557373046875,2.636927978904576,1.0,21.511111111111113,0.11525660753250122,-0.013076581060886383,-0.013076581060886383,-0.0125885009765625,-0.04333268958396719,1.0,2.1355242566510206,0.045735180377960205,-0.005990423262119293,-0.005990423262119293,-0.005889892578125,0.21614149227269674,1.0,-0.6536616161616138
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C3_NLM_COH_DIFF,NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.4109238999662921,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.6484469771385193,0.12234531342983246,0.12234531342983246,0.2733154296875,2.456453774006253,0.0,21.722543352601157,0.07667869329452515,-0.015342548489570618,-0.015342548489570618,-0.01702880859375,-0.2238068944822902,0.0,2.346956498141065,0.007157266139984131,-0.008256390690803528,-0.008256390690803528,-0.0103302001953125,0.035667287374373746,0.0,-0.44222937467156953
direct Altered compatibility,direct_altered_no_synthetic_degradation,Easy,461__F_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Easy\461__F_Left_little_finger_Obl.BMP,,C4_TV_NLM_COH_DIFF,TV -> NLM -> Coherence-Guided Directional Diffusion,"{""Directional Diffusion"": {""iterations"": 4, ""orientation_bins"": 8, ""oriented_kernel_sigma_x"": 1.35, ""oriented_kernel_sigma_y"": 0.5, ""oriented_kernel_size"": 9, ""step"": 0.16}, ""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.3936112999217585,,,,,,,,,,,,,,Altered-Easy,Compatibility candidate,False,False,0.6699435114860535,0.11564736068248749,0.11564736068248749,0.265625,2.987132352941176,0.0,19.691011235955056,0.09817522764205933,-0.02204050123691559,-0.02204050123691559,-0.02471923828125,0.3068716844526329,0.0,0.31542438149496377,0.02865380048751831,-0.014954343438148499,-0.014954343438148499,-0.0180206298828125,0.5663458663092968,0.0,-2.4737614913176706
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C0_NLM,NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}}",,0.09167039999738336,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.7997850179672241,0.2127392590045929,0.2127392590045929,0.409088134765625,2.6855650876538606,1.0,27.724137931034484,0.05131232738494873,-0.005629226565361023,-0.005629226565361023,-0.000885009765625,-0.1802976486867678,0.0,2.0059561128526653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direct Altered compatibility,direct_altered_no_synthetic_degradation,Medium,100__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\100__M_Left_index_finger_CR.BMP,,C1_TV_NLM,TV -> NLM,"{""NLM"": {""backend"": ""cv2"", ""cv2_searchWindowSize"": 21, ""cv2_templateWindowSize"": 7, ""h"": 0.06, ""patch_distance"": 6, ""patch_size"": 5}, ""TV"": {""backend"": ""skimage.restoration.denoise_tv_chambolle"", ""weight"": 0.02}}",,0.09625209984369576,,,,,,,,,,,,,,Altered-Medium,Compatibility candidate,False,False,0.8157343864440918,0.20209796726703644,0.20209796726703644,0.4065399169921875,2.8149983110010135,0.0,27.72,0.0672616958618164,-0.01627051830291748,-0.01627051830291748,-0.0034332275390625,-0.05086442533961488,-1.0,2.00181818181818,0.015949368476867676,-0.010641291737556458,-0.010641291737556458,-0.0025482177734375,0.1294332233471529,-1.0,-0.0041379310344851206
